trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	block_ID	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
0	0.01912469998933375	stim	0		0	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		3.9841242999536917	2.3882601999794133
0	2.407384899968747	ambiguous_practice	0	space	1	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0	0.10031470004469156	6.372384499933105	-2.321433699980844
0	0.08595119998790324	stim	1		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.050950799952261	0.03344680002192035
0	0.11939800000982359	stim	2		0	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.0843975999741815	2.7378358999849297
0	2.8572338999947533	ambiguous_practice	2	space	2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0	0.11629049998009577	6.822233499959111	-2.686665899993386
0	0.17056800000136718	stim	3		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.135567599965725	0.03213279996998608
0	0.20270079997135326	stim	4		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.167700399935711	0.033767900022212416
0	0.23646869999356568	stim	5		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.201468299957924	0.03301040001679212
0	0.2694791000103578	stim	6		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.234478699974716	0.03301049995934591
0	0.3024895999697037	stim	7		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.267489199934062	0.03395830001682043
0	0.33644789998652413	stim	8		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.301447499950882	0.0336574999964796
0	0.37010539998300374	stim	9		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.335104999947362	0.03334690001793206
0	0.4034523000009358	stim	10		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.368451899965294	0.03321329999016598
0	0.43666559999110177	stim	11		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.40166519995546	0.03329280001344159
0	0.46995840000454336	stim	12		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.434957999968901	0.03378759999759495
0	0.5037460000021383	stim	13		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.468745599966496	0.03336379997199401
0	0.5371097999741323	stim	14		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.50210939993849	0.033470200025476515
0	0.5705799999996088	stim	15		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.535579599963967	0.03378659998998046
0	0.6043665999895893	stim	16		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	300.0	0.0		4.569366199953947	0.033088000025600195
