trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
0	0.018053999985568225	stim	0		0	break	break	preferred	1.0	0.0		4.882825799984857	2.7820353000424802
0	2.8000893000280485	break	0	space	0	break	break	preferred	1.0	0.0	0.0738856999669224	7.664861100027338	0.9145221000071615
0	3.71461140003521	break	0	space	599	break	break	preferred	1.0	0.0	0.10305829998105764	8.5793832000345	6.346180199994706
1	10.060791600029916	stim	0		2	unambiguous	right	preferred	70.0	0.0		14.925563400029205	0.03391989995725453
1	10.09471149998717	stim	1		2	unambiguous	right	preferred	70.0	0.0		14.95948329998646	0.03264870005659759
1	10.127360200043768	stim	2		2	unambiguous	right	preferred	70.0	0.0		14.992132000043057	0.03329619998112321
1	10.160656400024891	stim	3		2	unambiguous	right	preferred	70.0	0.0		15.02542820002418	0.033532400033436716
1	10.194188800058328	stim	4		2	unambiguous	right	preferred	70.0	0.0		15.058960600057617	0.03333589993417263
1	10.2275246999925	stim	5		2	unambiguous	right	preferred	70.0	0.0		15.09229649999179	0.03367560007609427
1	10.261200300068595	stim	6		2	unambiguous	right	preferred	70.0	0.0		15.125972100067884	0.03428909997455776
1	10.295489400043152	stim	7		2	unambiguous	right	preferred	70.0	0.0		15.160261200042441	0.03296540002338588
1	10.328454800066538	stim	8		2	unambiguous	right	preferred	70.0	0.0		15.193226600065827	0.03345039999112487
1	10.361905200057663	stim	9		2	unambiguous	right	preferred	70.0	0.0		15.226677000056952	0.033974200021475554
1	10.395879400079139	stim	10		2	unambiguous	right	preferred	70.0	0.0		15.260651200078428	0.049757199943996966
1	10.445636600023136	stim	11		2	unambiguous	right	preferred	70.0	0.0		15.310408400022425	0.034236200037412345
1	10.479872800060548	stim	12		2	unambiguous	right	preferred	70.0	0.0		15.344644600059837	0.03296539990697056
1	10.512838199967518	stim	13		2	unambiguous	right	preferred	70.0	0.0		15.377609999966808	0.03344620007555932
1	10.546284400043078	stim	14		2	unambiguous	right	preferred	70.0	0.0		15.411056200042367	0.03332439996302128
1	10.579608800006099	stim	15		2	unambiguous	right	preferred	70.0	0.0		15.444380600005388	0.03329940000548959
1	10.612908200011589	stim	16		2	unambiguous	right	preferred	70.0	0.0		15.477680000010878	0.033293999964371324
1	10.64620219997596	stim	17		2	unambiguous	right	preferred	70.0	0.0		15.51097399997525	0.03414330002851784
1	10.680345500004478	stim	18		2	unambiguous	right	preferred	70.0	0.0		15.545117300003767	0.03364150004927069
1	10.713987000053748	stim	19		2	unambiguous	right	preferred	70.0	0.0		15.578758800053038	0.03336110000964254
1	10.747348100063391	stim	20		2	unambiguous	right	preferred	70.0	0.0		15.61211990006268	0.03335379995405674
1	10.780701900017448	stim	21		2	unambiguous	right	preferred	70.0	0.0		15.645473700016737	0.03329579997807741
1	10.813997699995525	stim	22		2	unambiguous	right	preferred	70.0	0.0		15.678769499994814	0.033123800065368414
1	10.847121500060894	stim	23		2	unambiguous	right	preferred	70.0	0.0		15.711893300060183	0.03410009993240237
1	10.881221599993296	stim	24		2	unambiguous	right	preferred	70.0	0.0		15.745993399992585	0.03369609999936074
1	10.914917699992657	stim	25		2	unambiguous	right	preferred	70.0	0.0		15.779689499991946	0.03334379999432713
1	10.948261499986984	stim	26		2	unambiguous	right	preferred	70.0	0.0		15.813033299986273	0.03349370008800179
1	10.981755200074986	stim	27		2	unambiguous	right	preferred	70.0	0.0		15.846527000074275	0.03687269997317344
1	11.018627900048159	stim	28		2	unambiguous	right	preferred	70.0	0.0		15.883399700047448	0.029915899969637394
1	11.048543800017796	stim	29		2	unambiguous	right	preferred	70.0	0.0		15.913315600017086	0.03379370004404336
1	11.08233750006184	stim	30		2	unambiguous	right	preferred	70.0	0.0		15.947109300061129	0.03675789991393685
1	11.119095399975777	stim	31		2	unambiguous	right	preferred	70.0	0.0		15.983867199975066	0.029753300012089312
1	11.148848699987866	stim	32		2	unambiguous	right	preferred	70.0	0.0		16.013620499987155	0.033599400077946484
1	11.182448100065812	stim	33		2	unambiguous	right	preferred	70.0	0.0		16.0472199000651	0.03358349995687604
1	11.216031600022689	stim	34		2	unambiguous	right	preferred	70.0	0.0		16.080803400021978	0.03686810005456209
1	11.25289970007725	stim	35		2	unambiguous	right	preferred	70.0	0.0		16.11767150007654	0.029841299983672798
1	11.282741000060923	stim	36		2	unambiguous	right	preferred	70.0	0.0		16.147512800060213	0.03874049999285489
