trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
1	11.708812700002454	stim	49		2	ambiguous	ambiguous	preferred	600.0	30.0		16.396402599988505	0.03343349997885525
1	11.74224619998131	stim	50		2	ambiguous	ambiguous	preferred	600.0	30.0		16.42983609996736	0.03346479998435825
1	11.775710999965668	stim	51		2	ambiguous	ambiguous	preferred	600.0	30.0		16.46330089995172	0.03329639998264611
1	11.809007399948314	stim	52		2	ambiguous	ambiguous	preferred	600.0	30.0		16.496597299934365	0.033588799997232854
1	11.842596199945547	stim	53		2	ambiguous	ambiguous	preferred	600.0	30.0		16.530186099931598	0.03349649999290705
1	11.876092699938454	stim	54		2	ambiguous	ambiguous	preferred	600.0	30.0		16.563682599924505	0.03330030001234263
1	11.909392999950796	stim	55		2	ambiguous	ambiguous	preferred	600.0	30.0		16.596982899936847	0.033506000065244734
1	11.942899000016041	stim	56		2	ambiguous	ambiguous	preferred	600.0	30.0		16.630488900002092	0.033460999955423176
1	11.976359999971464	stim	57		2	ambiguous	ambiguous	preferred	600.0	30.0		16.663949899957515	0.03329299995675683
1	12.009652999928221	stim	58		2	ambiguous	ambiguous	preferred	600.0	30.0		16.697242899914272	0.03380309999920428
1	12.043456099927425	stim	59		2	ambiguous	ambiguous	preferred	600.0	30.0		16.731045999913476	0.03375860000960529
1	12.07721469993703	stim	60		2	ambiguous	ambiguous	preferred	600.0	30.0		16.76480459992308	0.03293640003539622
1	12.110151099972427	stim	61		2	ambiguous	ambiguous	preferred	600.0	30.0		16.797740999958478	0.03341599996201694
1	12.143567099934444	stim	62		2	ambiguous	ambiguous	preferred	600.0	30.0		16.831156999920495	0.03370680008083582
1	12.17727390001528	stim	63		2	ambiguous	ambiguous	preferred	600.0	30.0		16.86486380000133	0.03333629993721843
1	12.210610199952498	stim	64		2	ambiguous	ambiguous	preferred	600.0	30.0		16.89820009993855	0.03404270007740706
1	12.244652900029905	stim	65		2	ambiguous	ambiguous	preferred	600.0	30.0		16.932242800015956	0.03354159998707473
1	12.27819450001698	stim	66		2	ambiguous	ambiguous	preferred	600.0	30.0		16.96578440000303	0.0331103999633342
1	12.311304899980314	stim	67		2	ambiguous	ambiguous	preferred	600.0	30.0		16.998894799966365	0.034014099976047873
1	12.345318999956362	stim	68		2	ambiguous	ambiguous	preferred	600.0	30.0		17.032908899942413	0.033296999987214804
1	12.378615999943577	stim	69		2	ambiguous	ambiguous	preferred	600.0	30.0		17.066205899929628	0.03338090004399419
1	12.411996899987571	stim	70		2	ambiguous	ambiguous	preferred	600.0	30.0		17.099586799973622	0.03334750002250075
1	12.445344400010072	stim	71		2	ambiguous	ambiguous	preferred	600.0	30.0		17.132934299996123	0.03341459995135665
1	12.478758999961428	stim	72		2	ambiguous	ambiguous	preferred	600.0	30.0		17.16634889994748	0.03348169999662787
1	12.512240699958056	stim	73		2	ambiguous	ambiguous	preferred	600.0	30.0		17.199830599944107	0.03309709997847676
1	12.545337799936533	stim	74		2	ambiguous	ambiguous	preferred	600.0	30.0		17.232927699922584	0.0333557000849396
1	12.578693500021473	stim	75		2	ambiguous	ambiguous	preferred	600.0	30.0		17.266283400007524	0.03367659996729344
1	12.612370099988766	stim	76		2	ambiguous	ambiguous	preferred	600.0	30.0		17.299959999974817	0.033721899962984025
1	12.64609199995175	stim	77		2	ambiguous	ambiguous	preferred	600.0	30.0		17.3336818999378	0.04966969997622073
1	12.69576169992797	stim	78		2	ambiguous	ambiguous	preferred	600.0	30.0		17.383351599914022	0.033337200060486794
1	12.729098899988458	stim	79		2	ambiguous	ambiguous	preferred	600.0	30.0		17.41668879997451	0.033253700006753206
1	12.76235259999521	stim	80		2	ambiguous	ambiguous	preferred	600.0	30.0		17.449942499981262	0.03366910002660006
1	12.79602170002181	stim	81		2	ambiguous	ambiguous	preferred	600.0	30.0		17.483611600007862	0.03335879999212921
1	12.82938050001394	stim	82		2	ambiguous	ambiguous	preferred	600.0	30.0		17.51697039999999	0.03337329998612404
1	12.862753800000064	stim	83		2	ambiguous	ambiguous	preferred	600.0	30.0		17.550343699986115	0.03401019994635135
1	12.896763999946415	stim	84		2	ambiguous	ambiguous	preferred	600.0	30.0		17.584353899932466	0.032667400082573295
1	12.929431400028989	stim	85		2	ambiguous	ambiguous	preferred	600.0	30.0		17.61702130001504	0.0338313999818638
1	12.963262800010853	stim	86		2	ambiguous	ambiguous	preferred	600.0	30.0		17.650852699996904	0.03306049993261695
1	12.99632329994347	stim	87		2	ambiguous	ambiguous	preferred	600.0	30.0		17.68391319992952	0.03376730007585138
1	13.03009060001932	stim	88		2	ambiguous	ambiguous	preferred	600.0	30.0		17.717680500005372	0.033311399980448186
1	13.063401999999769	stim	89		2	ambiguous	ambiguous	preferred	600.0	30.0		17.75099189998582	0.03391140000894666
1	13.097313400008716	stim	90		2	ambiguous	ambiguous	preferred	600.0	30.0		17.784903299994767	0.033358899992890656
1	13.130672300001606	stim	91		2	ambiguous	ambiguous	preferred	600.0	30.0		17.818262199987657	0.033382599940523505
1	13.16405489994213	stim	92		2	ambiguous	ambiguous	preferred	600.0	30.0		17.85164479992818	0.0332622000714764
1	13.197317100013606	stim	93		2	ambiguous	ambiguous	preferred	600.0	30.0		17.884906999999657	0.03334470000118017
1	13.230661800014786	stim	94		2	ambiguous	ambiguous	preferred	600.0	30.0		17.918251700000837	0.03347119991667569
1	13.264132999931462	stim	95		2	ambiguous	ambiguous	preferred	600.0	30.0		17.951722899917513	0.03348730003926903
1	13.297620299970731	stim	96		2	ambiguous	ambiguous	preferred	600.0	30.0		17.985210199956782	0.03367399994749576
1	13.331294299918227	stim	97		2	ambiguous	ambiguous	preferred	600.0	30.0		18.018884199904278	0.03321370005141944
1	13.364507999969646	stim	98		2	ambiguous	ambiguous	preferred	600.0	30.0		18.052097899955697	0.03330350003670901
1	13.397811500006355	stim	99		2	ambiguous	ambiguous	preferred	600.0	30.0		18.085401399992406	0.03331089997664094
1	13.431122399982996	stim	100		2	ambiguous	ambiguous	preferred	600.0	30.0		18.118712299969047	0.033452500007115304
1	13.464574899990112	stim	101		2	ambiguous	ambiguous	preferred	600.0	30.0		18.152164799976163	0.03335799998603761
1	13.49793289997615	stim	102		2	ambiguous	ambiguous	preferred	600.0	30.0		18.1855227999622	0.03367130004335195
1	13.531604200019501	stim	103		2	ambiguous	ambiguous	preferred	600.0	30.0		18.219194100005552	0.03301169991027564
1	13.564615899929777	stim	104		2	ambiguous	ambiguous	preferred	600.0	30.0		18.252205799915828	0.03353730007074773
1	13.598153200000525	stim	105		2	ambiguous	ambiguous	preferred	600.0	30.0		18.285743099986576	0.03309289994649589
1	13.63124609994702	stim	106		2	ambiguous	ambiguous	preferred	600.0	30.0		18.31883599993307	0.03334830002859235
1	13.664594399975613	stim	107		2	ambiguous	ambiguous	preferred	600.0	30.0		18.352184299961664	0.033316300017759204
1	13.697910699993372	stim	108		2	ambiguous	ambiguous	preferred	600.0	30.0		18.385500599979423	0.03354189998935908
1	13.731452599982731	stim	109		2	ambiguous	ambiguous	preferred	600.0	30.0		18.419042499968782	0.033600399969145656
1	13.765052999951877	stim	110		2	ambiguous	ambiguous	preferred	600.0	30.0		18.452642899937928	0.03397039999254048
1	13.799023399944417	stim	111		2	ambiguous	ambiguous	preferred	600.0	30.0		18.486613299930468	0.033723699976690114
1	13.832747099921107	stim	112		2	ambiguous	ambiguous	preferred	600.0	30.0		18.52033699990716	0.033289700048044324
1	13.866036799969152	stim	113		2	ambiguous	ambiguous	preferred	600.0	30.0		18.553626699955203	0.033350300043821335
1	13.899387100012973	stim	114		2	ambiguous	ambiguous	preferred	600.0	30.0		18.586976999999024	0.03358329995535314
1	13.932970399968326	stim	115		2	ambiguous	ambiguous	preferred	600.0	30.0		18.620560299954377	0.033231399953365326
1	13.966201799921691	stim	116		2	ambiguous	ambiguous	preferred	600.0	30.0		18.653791699907742	0.03325580002274364
1	13.999457599944435	stim	117		2	ambiguous	ambiguous	preferred	600.0	30.0		18.687047499930486	0.03338769997935742
1	14.032845299923792	stim	118		2	ambiguous	ambiguous	preferred	600.0	30.0		18.720435199909844	0.033307200064882636
1	14.066152499988675	stim	119		2	ambiguous	ambiguous	preferred	600.0	30.0		18.753742399974726	0.03333919995930046
1	14.099491699947976	stim	120		2	ambiguous	ambiguous	preferred	600.0	30.0		18.787081599934027	0.033372499980032444
1	14.132864199928008	stim	121		2	ambiguous	ambiguous	preferred	600.0	30.0		18.82045409991406	0.03363710001576692
1	14.166501299943775	stim	122		2	ambiguous	ambiguous	preferred	600.0	30.0		18.854091199929826	0.03359810006804764
1	14.200099400011823	stim	123		2	ambiguous	ambiguous	preferred	600.0	30.0		18.887689299997874	0.03335539996623993
1	14.233454799978063	stim	124		2	ambiguous	ambiguous	preferred	600.0	30.0		18.921044699964114	0.03501190000679344
1	14.268466699984856	stim	125		2	ambiguous	ambiguous	preferred	600.0	30.0		18.956056599970907	0.03357780002988875
1	14.302044500014745	stim	126		0	ambiguous	ambiguous	preferred	600.0	30.0		18.989634400000796	1.3479719999013469
1	15.650016499916092	ambiguous	126	j	2	ambiguous	ambiguous	preferred	600.0	30.0	2.15093710005749	20.337606399902143	-1.2964311999967322
1	14.35358529991936	stim	127		2	ambiguous	ambiguous	preferred	600.0	30.0		19.04117519990541	0.031680500018410385
1	14.38526579993777	stim	128		2	ambiguous	ambiguous	preferred	600.0	30.0		19.07285569992382	0.03334389999508858
1	14.418609699932858	stim	129		2	ambiguous	ambiguous	preferred	600.0	30.0		19.10619959991891	0.03330480004660785
1	14.451914499979466	stim	130		2	ambiguous	ambiguous	preferred	600.0	30.0		19.139504399965517	0.033321699942462146
1	14.485236199921928	stim	131		2	ambiguous	ambiguous	preferred	600.0	30.0		19.17282609990798	0.03345040010754019
1	14.518686600029469	stim	132		2	ambiguous	ambiguous	preferred	600.0	30.0		19.20627650001552	0.03335990000050515
1	14.552046500029974	stim	133		2	ambiguous	ambiguous	preferred	600.0	30.0		19.239636400016025	0.03329479997046292
1	14.585341300000437	stim	134		2	ambiguous	ambiguous	preferred	600.0	30.0		19.272931199986488	0.03328089998103678
1	14.618622199981473	stim	135		2	ambiguous	ambiguous	preferred	600.0	30.0		19.306212099967524	0.033436300000175834
1	14.65205849998165	stim	136		2	ambiguous	ambiguous	preferred	600.0	30.0		19.3396483999677	0.033418099978007376
1	14.685476599959657	stim	137		2	ambiguous	ambiguous	preferred	600.0	30.0		19.373066499945708	0.03314059996046126
1	14.718617199920118	stim	138		2	ambiguous	ambiguous	preferred	600.0	30.0		19.40620709990617	0.03352110006380826
1	14.752138299983926	stim	139		2	ambiguous	ambiguous	preferred	600.0	30.0		19.439728199969977	0.033378400024957955
1	14.785516700008884	stim	140		2	ambiguous	ambiguous	preferred	600.0	30.0		19.473106599994935	0.03314469999168068
1	14.818661400000565	stim	141		2	ambiguous	ambiguous	preferred	600.0	30.0		19.506251299986616	0.033674599952064455
1	14.85233599995263	stim	142		2	ambiguous	ambiguous	preferred	600.0	30.0		19.53992589993868	0.03334700001869351
1	14.885682999971323	stim	143		2	ambiguous	ambiguous	preferred	600.0	30.0		19.573272899957374	0.033367999945767224
1	14.91905099991709	stim	144		2	ambiguous	ambiguous	preferred	600.0	30.0		19.60664089990314	0.033348800032399595
1	14.95239979994949	stim	145		2	ambiguous	ambiguous	preferred	600.0	30.0		19.63998969993554	0.033468800014816225
1	14.985868599964306	stim	146		2	ambiguous	ambiguous	preferred	600.0	30.0		19.673458499950357	0.03398359997663647
1	15.019852199940942	stim	147		2	ambiguous	ambiguous	preferred	600.0	30.0		19.707442099926993	0.03305880003608763
1	15.05291099997703	stim	148		2	ambiguous	ambiguous	preferred	600.0	30.0		19.74050089996308	0.03306599997449666
1	15.085976999951527	stim	149		2	ambiguous	ambiguous	preferred	600.0	30.0		19.773566899937578	0.033311799983493984
1	15.11928879993502	stim	150		2	ambiguous	ambiguous	preferred	600.0	30.0		19.80687869992107	0.03371800004970282
1	15.153006799984723	stim	151		2	ambiguous	ambiguous	preferred	600.0	30.0		19.840596699970774	0.03388010000344366
1	15.186886899988167	stim	152		2	ambiguous	ambiguous	preferred	600.0	30.0		19.874476799974218	0.033210900030098855
1	15.220097800018266	stim	153		2	ambiguous	ambiguous	preferred	600.0	30.0		19.907687700004317	0.03329309995751828
1	15.253390899975784	stim	154		2	ambiguous	ambiguous	preferred	600.0	30.0		19.940980799961835	0.03367220005020499
1	15.28706310002599	stim	155		2	ambiguous	ambiguous	preferred	600.0	30.0		19.97465300001204	0.03335990000050515
1	15.320423000026494	stim	156		0	ambiguous	ambiguous	preferred	600.0	30.0		20.008012900012545	2.86602319998201
1	18.186446200008504	ambiguous	156	f	2	ambiguous	ambiguous	preferred	600.0	30.0	0.6225975999841467	22.874036099994555	-2.8157137000234798
1	15.370732499985024	stim	157		2	ambiguous	ambiguous	preferred	600.0	30.0		20.058322399971075	0.03335509996395558
1	15.40408759994898	stim	158		2	ambiguous	ambiguous	preferred	600.0	30.0		20.09167749993503	0.033277900074608624
1	15.437365500023589	stim	159		2	ambiguous	ambiguous	preferred	600.0	30.0		20.12495540000964	0.03331049997359514
1	15.470675999997184	stim	160		2	ambiguous	ambiguous	preferred	600.0	30.0		20.158265899983235	0.03331810003146529
1	15.503994100028649	stim	161		2	ambiguous	ambiguous	preferred	600.0	30.0		20.1915840000147	0.033582699950784445
1	15.537576799979433	stim	162		2	ambiguous	ambiguous	preferred	600.0	30.0		20.225166699965484	0.03312899998854846
1	15.570705799967982	stim	163		2	ambiguous	ambiguous	preferred	600.0	30.0		20.258295699954033	0.03349950001575053
1	15.604205299983732	stim	164		2	ambiguous	ambiguous	preferred	600.0	30.0		20.291795199969783	0.03368580003734678
1	15.63789110002108	stim	165		2	ambiguous	ambiguous	preferred	600.0	30.0		20.32548100000713	0.033763199928216636
1	15.671654299949296	stim	166		2	ambiguous	ambiguous	preferred	600.0	30.0		20.359244199935347	0.03363840002566576
1	15.705292699974962	stim	167		2	ambiguous	ambiguous	preferred	600.0	30.0		20.392882599961013	0.033275799942202866
1	15.738568499917164	stim	168		2	ambiguous	ambiguous	preferred	600.0	30.0		20.426158399903215	0.03378490009345114
1	15.772353400010616	stim	169		2	ambiguous	ambiguous	preferred	600.0	30.0		20.459943299996667	0.033618499990552664
1	15.805971900001168	stim	170		2	ambiguous	ambiguous	preferred	600.0	30.0		20.49356179998722	0.03312689997255802
1	15.839098799973726	stim	171		2	ambiguous	ambiguous	preferred	600.0	30.0		20.526688699959777	0.03355509997345507
1	15.872653899947181	stim	172		2	ambiguous	ambiguous	preferred	600.0	30.0		20.560243799933232	0.03340610000304878
1	15.90605999995023	stim	173		2	ambiguous	ambiguous	preferred	600.0	30.0		20.59364989993628	0.03337560000363737
1	15.939435599953867	stim	174		2	ambiguous	ambiguous	preferred	600.0	30.0		20.62702549993992	0.03400920005515218
1	15.97344480000902	stim	175		2	ambiguous	ambiguous	preferred	600.0	30.0		20.66103469999507	0.033822499914094806
1	16.007267299923114	stim	176		2	ambiguous	ambiguous	preferred	600.0	30.0		20.694857199909166	0.032963400008156896
1	16.04023069993127	stim	177		2	ambiguous	ambiguous	preferred	600.0	30.0		20.727820599917322	0.03352160006761551
1	16.073752299998887	stim	178		2	ambiguous	ambiguous	preferred	600.0	30.0		20.761342199984938	0.03345019998960197
1	16.10720249998849	stim	179		2	ambiguous	ambiguous	preferred	600.0	30.0		20.79479239997454	0.033357699983753264
1	16.140560199972242	stim	180		2	ambiguous	ambiguous	preferred	600.0	30.0		20.828150099958293	0.0332856000168249
1	16.173845799989067	stim	181		2	ambiguous	ambiguous	preferred	600.0	30.0		20.861435699975118	0.03370239993091673
1	16.207548199919984	stim	182		2	ambiguous	ambiguous	preferred	600.0	30.0		20.895138099906035	0.032967800041660666
1	16.240515999961644	stim	183		2	ambiguous	ambiguous	preferred	600.0	30.0		20.928105899947695	0.03369910002220422
1	16.27421509998385	stim	184		2	ambiguous	ambiguous	preferred	600.0	30.0		20.9618049999699	0.033932299935258925
1	16.308147399919108	stim	185		2	ambiguous	ambiguous	preferred	600.0	30.0		20.99573729990516	0.03346270008478314
1	16.34161010000389	stim	186		2	ambiguous	ambiguous	preferred	600.0	30.0		21.02919999998994	0.033397399936802685
1	16.375007499940693	stim	187		2	ambiguous	ambiguous	preferred	600.0	30.0		21.062597399926744	0.03397009999025613
1	16.40897759993095	stim	188		2	ambiguous	ambiguous	preferred	600.0	30.0		21.096567499917	0.03339080000296235
1	16.442368399933912	stim	189		2	ambiguous	ambiguous	preferred	600.0	30.0		21.129958299919963	0.03332970000337809
1	16.47569809993729	stim	190		2	ambiguous	ambiguous	preferred	600.0	30.0		21.16328799992334	0.03331890003755689
1	16.509016999974847	stim	191		2	ambiguous	ambiguous	preferred	600.0	30.0		21.196606899960898	0.033741499995812774
1	16.54275849997066	stim	192		2	ambiguous	ambiguous	preferred	600.0	30.0		21.23034839995671	0.03326309996191412
1	16.576021599932574	stim	193		2	ambiguous	ambiguous	preferred	600.0	30.0		21.263611499918625	0.03344760008621961
1	16.609469200018793	stim	194		2	ambiguous	ambiguous	preferred	600.0	30.0		21.297059100004844	0.033206499996595085
1	16.64267570001539	stim	195		2	ambiguous	ambiguous	preferred	600.0	30.0		21.33026560000144	0.03370299993548542
1	16.676378699950874	stim	196		2	ambiguous	ambiguous	preferred	600.0	30.0		21.363968599936925	0.033440600032918155
1	16.709819299983792	stim	197		2	ambiguous	ambiguous	preferred	600.0	30.0		21.397409199969843	0.033314500004053116
1	16.743133799987845	stim	198		2	ambiguous	ambiguous	preferred	600.0	30.0		21.430723699973896	0.033274299930781126
1	16.776408099918626	stim	199		2	ambiguous	ambiguous	preferred	600.0	30.0		21.463997999904677	0.03407140006311238
1	16.81047949998174	stim	200		2	ambiguous	ambiguous	preferred	600.0	30.0		21.49806939996779	0.03347479994408786
1	16.843954299925826	stim	201		2	ambiguous	ambiguous	preferred	600.0	30.0		21.531544199911878	0.03321470005903393
1	16.87716899998486	stim	202		2	ambiguous	ambiguous	preferred	600.0	30.0		21.56475889997091	0.03347349993418902
1	16.91064249991905	stim	203		2	ambiguous	ambiguous	preferred	600.0	30.0		21.5982323999051	0.03320130007341504
1	16.943843799992464	stim	204		2	ambiguous	ambiguous	preferred	600.0	30.0		21.631433699978516	0.03368390002287924
1	16.977527700015344	stim	205		2	ambiguous	ambiguous	preferred	600.0	30.0		21.665117600001395	0.03352149995043874
1	17.011049199965782	stim	206		2	ambiguous	ambiguous	preferred	600.0	30.0		21.698639099951833	0.03355950000695884
1	17.04460869997274	stim	207		2	ambiguous	ambiguous	preferred	600.0	30.0		21.732198599958792	0.03335639997385442
1	17.077965099946596	stim	208		2	ambiguous	ambiguous	preferred	600.0	30.0		21.765554999932647	0.03332529996987432
1	17.11129039991647	stim	209		2	ambiguous	ambiguous	preferred	600.0	30.0		21.79888029990252	0.033368200063705444
1	17.144658599980175	stim	210		2	ambiguous	ambiguous	preferred	600.0	30.0		21.832248499966227	0.03334219998214394
1	17.17800079996232	stim	211		2	ambiguous	ambiguous	preferred	600.0	30.0		21.86559069994837	0.03359600005205721
1	17.211596800014377	stim	212		2	ambiguous	ambiguous	preferred	600.0	30.0		21.899186700000428	0.03338059992529452
1	17.24497739993967	stim	213		2	ambiguous	ambiguous	preferred	600.0	30.0		21.932567299925722	0.033428800059482455
1	17.278406199999154	stim	214		2	ambiguous	ambiguous	preferred	600.0	30.0		21.965996099985205	0.0329981999238953
1	17.31140439992305	stim	215		2	ambiguous	ambiguous	preferred	600.0	30.0		21.9989942999091	0.03335710009559989
1	17.34476150001865	stim	216		2	ambiguous	ambiguous	preferred	600.0	30.0		22.0323514000047	0.03331389999948442
1	17.378075400018133	stim	217		2	ambiguous	ambiguous	preferred	600.0	30.0		22.065665300004184	0.033283299999311566
1	17.411358700017445	stim	218		2	ambiguous	ambiguous	preferred	600.0	30.0		22.098948600003496	0.03359080001246184
1	17.444949500029907	stim	219		2	ambiguous	ambiguous	preferred	600.0	30.0		22.132539400015958	0.033154499949887395
1	17.478103999979794	stim	220		2	ambiguous	ambiguous	preferred	600.0	30.0		22.165693899965845	0.03334810002706945
1	17.511452100006863	stim	221		2	ambiguous	ambiguous	preferred	600.0	30.0		22.199041999992914	0.03367029991932213
1	17.545122399926186	stim	222		2	ambiguous	ambiguous	preferred	600.0	30.0		22.232712299912237	0.03390949999447912
1	17.579031899920665	stim	223		2	ambiguous	ambiguous	preferred	600.0	30.0		22.266621799906716	0.03353470005095005
1	17.612566599971615	stim	224		2	ambiguous	ambiguous	preferred	600.0	30.0		22.300156499957666	0.033416599966585636
1	17.6459831999382	stim	225		2	ambiguous	ambiguous	preferred	600.0	30.0		22.33357309992425	0.03333370003383607
1	17.679316899972036	stim	226		2	ambiguous	ambiguous	preferred	600.0	30.0		22.366906799958088	0.033327799988910556
1	17.712644699960947	stim	227		2	ambiguous	ambiguous	preferred	600.0	30.0		22.400234599946998	0.033669000025838614
1	17.746313699986786	stim	228		2	ambiguous	ambiguous	preferred	600.0	30.0		22.433903599972837	0.03334940003696829
1	17.779663100023754	stim	229		2	ambiguous	ambiguous	preferred	600.0	30.0		22.467253000009805	0.033887799945659935
1	17.813550899969414	stim	230		2	ambiguous	ambiguous	preferred	600.0	30.0		22.501140799955465	0.03372289997059852
1	17.847273799940012	stim	231		2	ambiguous	ambiguous	preferred	600.0	30.0		22.534863699926063	0.03294110007118434
1	17.880214900011197	stim	232		2	ambiguous	ambiguous	preferred	600.0	30.0		22.567804799997248	0.03335179993882775
