trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
0	0.017505600000731647	stim	0		0	break	break	preferred	1.0	0.0		4.0922155999578536	2.6276284999912605
0	2.645134099991992	break	0	space	0	break	break	preferred	1.0	0.0	0.08974700001999736	6.719844099949114	0.25164340005721897
0	2.896777500049211	break	0	space	119	break	break	preferred	1.0	0.0	0.08565999998245388	6.971487500006333	-0.8204004000872374
1	2.0763770999619737	stim	0		2	unambiguous	right	preferred	69.0	0.0		6.151087099919096	0.03329080005642027
1	2.109667900018394	stim	1		2	unambiguous	right	preferred	69.0	0.0		6.184377899975516	0.033605200005695224
1	2.143273100024089	stim	2		2	unambiguous	right	preferred	69.0	0.0		6.217983099981211	0.03346309997141361
1	2.176736199995503	stim	3		2	unambiguous	right	preferred	69.0	0.0		6.251446199952625	0.03313789993990213
1	2.209874099935405	stim	4		2	unambiguous	right	preferred	69.0	0.0		6.284584099892527	0.03370110003743321
1	2.243575199972838	stim	5		2	unambiguous	right	preferred	69.0	0.0		6.31828519992996	0.033616899978369474
1	2.2771920999512076	stim	6		2	unambiguous	right	preferred	69.0	0.0		6.3519020999083295	0.03326960001140833
1	2.310461699962616	stim	7		2	unambiguous	right	preferred	69.0	0.0		6.385171699919738	0.0334222000092268
1	2.3438838999718428	stim	8		2	unambiguous	right	preferred	69.0	0.0		6.418593899928965	0.03352169995196164
1	2.3774055999238044	stim	9		2	unambiguous	right	preferred	69.0	0.0		6.452115599880926	0.033509100088849664
1	2.410914700012654	stim	10		2	unambiguous	right	preferred	69.0	0.0		6.485624699969776	0.033447699970565736
1	2.44436239998322	stim	11		2	unambiguous	right	preferred	69.0	0.0		6.519072399940342	0.033474599942564964
1	2.4778369999257848	stim	12		2	unambiguous	right	preferred	69.0	0.0		6.552546999882907	0.03327050001826137
1	2.511107499944046	stim	13		2	unambiguous	right	preferred	69.0	0.0		6.585817499901168	0.033594800042919815
1	2.544702299986966	stim	14		2	unambiguous	right	preferred	69.0	0.0		6.619412299944088	0.033362200018018484
1	2.5780645000049844	stim	15		2	unambiguous	right	preferred	69.0	0.0		6.652774499962106	0.03354169998783618
1	2.6116061999928206	stim	16		2	unambiguous	right	preferred	69.0	0.0		6.6863161999499425	0.03341249993536621
1	2.645018699928187	stim	17		2	unambiguous	right	preferred	69.0	0.0		6.719728699885309	0.033476100070402026
1	2.678494799998589	stim	18		2	unambiguous	right	preferred	69.0	0.0		6.753204799955711	0.035274700028821826
1	2.7137695000274107	stim	19		2	unambiguous	right	preferred	69.0	0.0		6.788479499984533	0.033392699901014566
1	2.7471621999284253	stim	20		2	unambiguous	right	preferred	69.0	0.0		6.821872199885547	0.033522000070661306
1	2.7806841999990866	stim	21		2	unambiguous	right	preferred	69.0	0.0		6.8553941999562085	0.03363989992067218
1	2.8143240999197587	stim	22		2	unambiguous	right	preferred	69.0	0.0		6.889034099876881	0.033020100090652704
1	2.8473442000104114	stim	23		2	unambiguous	right	preferred	69.0	0.0		6.922054199967533	0.033397399936802685
1	2.880741599947214	stim	24		2	unambiguous	right	preferred	69.0	0.0		6.955451599904336	0.0332937000785023
1	2.9140353000257164	stim	25		2	unambiguous	right	preferred	69.0	0.0		6.988745299982838	0.03342899994459003
1	2.9474642999703065	stim	26		2	unambiguous	right	preferred	69.0	0.0		7.022174299927428	0.033271500025875866
1	2.9807357999961823	stim	27		2	unambiguous	right	preferred	69.0	0.0		7.055445799953304	0.033339599962346256
1	3.0140753999585286	stim	28		2	unambiguous	right	preferred	69.0	0.0		7.0887853999156505	0.03327660006470978
1	3.0473520000232384	stim	29		2	unambiguous	right	preferred	69.0	0.0		7.12206199998036	0.033303899923339486
1	3.080655899946578	stim	30		2	unambiguous	right	preferred	69.0	0.0		7.1553658999037	0.03334510000422597
1	3.114000999950804	stim	31		2	unambiguous	right	preferred	69.0	0.0		7.188710999907926	0.03342850005719811
1	3.147429500008002	stim	32		2	unambiguous	right	preferred	69.0	0.0		7.222139499965124	0.03350499994121492
1	3.180934499949217	stim	33		2	unambiguous	right	preferred	69.0	0.0		7.255644499906339	0.03321490006055683
1	3.2141494000097737	stim	34		2	unambiguous	right	preferred	69.0	0.0		7.288859399966896	0.03335329995024949
1	3.247502699960023	stim	35		2	unambiguous	right	preferred	69.0	0.0		7.322212699917145	0.033310199971310794
1	3.280812899931334	stim	36		2	unambiguous	right	preferred	69.0	0.0		7.355522899888456	0.03361879999283701
1	3.314431699924171	stim	37		2	unambiguous	right	preferred	69.0	0.0		7.389141699881293	0.033633600105531514
1	3.3480653000297025	stim	38		2	unambiguous	right	preferred	69.0	0.0		7.422775299986824	0.033477399963885546
1	3.381542699993588	stim	39		2	unambiguous	right	preferred	69.0	0.0		7.45625269995071	0.03343249997124076
1	3.414975199964829	stim	40		2	unambiguous	right	preferred	69.0	0.0		7.489685199921951	0.03324590006377548
1	3.4482211000286043	stim	41		2	unambiguous	right	preferred	69.0	0.0		7.522931099985726	0.0333012999035418
1	3.481522399932146	stim	42		2	unambiguous	right	preferred	69.0	0.0		7.556232399889268	0.03336850006598979
1	3.514890899998136	stim	43		2	unambiguous	right	preferred	69.0	0.0		7.589600899955258	0.03333939996082336
1	3.548230299958959	stim	44		2	unambiguous	right	preferred	69.0	0.0		7.622940299916081	0.03362050000578165
1	3.581850799964741	stim	45		2	unambiguous	right	preferred	69.0	0.0		7.656560799921863	0.04973900003824383
1	3.6315898000029847	stim	46		2	unambiguous	right	preferred	69.0	0.0		7.706299799960107	0.03336310002487153
1	3.6649529000278562	stim	47		2	unambiguous	right	preferred	69.0	0.0		7.739662899984978	0.03338369994889945
1	3.6983365999767557	stim	48		2	unambiguous	right	preferred	69.0	0.0		7.773046599933878	0.033972500008530915
1	3.7323090999852866	stim	49		2	unambiguous	right	preferred	69.0	0.0		7.8070190999424085	0.03330969996750355
1	3.76561879995279	stim	50		2	unambiguous	right	preferred	69.0	0.0		7.840328799909912	0.03341510007157922
1	3.7990339000243694	stim	51		2	unambiguous	right	preferred	69.0	0.0		7.873743899981491	0.03360139997676015
1	3.8326353000011295	stim	52		2	unambiguous	right	preferred	69.0	0.0		7.907345299958251	0.03329179994761944
1	3.865927099948749	stim	53		2	unambiguous	right	preferred	69.0	0.0		7.940637099905871	0.03422480006702244
1	3.9001519000157714	stim	54		2	unambiguous	right	preferred	69.0	0.0		7.974861899972893	0.03374979994259775
1	3.933901699958369	stim	55		2	unambiguous	right	preferred	69.0	0.0		8.008611699915491	0.03415099997073412
1	3.9680526999291033	stim	56		2	unambiguous	right	preferred	69.0	0.0		8.042762699886225	0.033498300006613135
1	4.001550999935716	stim	57		2	unambiguous	right	preferred	69.0	0.0		8.076260999892838	0.0336830000160262
1	4.035233999951743	stim	58		2	unambiguous	right	preferred	69.0	0.0		8.109943999908864	0.03332859999500215
1	4.068562599946745	stim	59		2	unambiguous	right	preferred	69.0	0.0		8.143272599903867	0.03330780006945133
1	4.101870400016196	stim	60		2	unambiguous	right	preferred	69.0	0.0		8.176580399973318	0.03366670000832528
1	4.135537100024521	stim	61		2	unambiguous	right	preferred	69.0	0.0		8.210247099981643	0.033385699964128435
1	4.16892279998865	stim	62		2	unambiguous	right	preferred	69.0	0.0		8.243632799945772	0.03338469995651394
1	4.202307499945164	stim	63		2	unambiguous	right	preferred	69.0	0.0		8.277017499902286	0.03325169999152422
1	4.235559199936688	stim	64		2	unambiguous	right	preferred	69.0	0.0		8.31026919989381	0.03331349999643862
1	4.268872699933127	stim	65		2	unambiguous	right	preferred	69.0	0.0		8.343582699890248	0.033381300047039986
1	4.3022539999801666	stim	66		2	unambiguous	right	preferred	69.0	0.0		8.376963999937288	0.033806700026616454
1	4.336060700006783	stim	67		2	unambiguous	right	preferred	69.0	0.0		8.410770699963905	0.03336749994195998
1	4.369428199948743	stim	68		2	unambiguous	right	preferred	69.0	0.0		8.444138199905865	0.033978300052694976
2	4.403406500001438	stim	0		2	unambiguous	left	preferred	69.0	69.0		8.47811649995856	0.03348659991752356
2	4.4368930999189615	stim	1		2	unambiguous	left	preferred	69.0	69.0		8.511603099876083	0.03330330003518611
2	4.470196399954148	stim	2		2	unambiguous	left	preferred	69.0	69.0		8.54490639991127	0.033527899999171495
2	4.503724299953319	stim	3		2	unambiguous	left	preferred	69.0	69.0		8.578434299910441	0.033378300024196506
2	4.537102599977516	stim	4		2	unambiguous	left	preferred	69.0	69.0		8.611812599934638	0.03373370005283505
2	4.570836300030351	stim	5		2	unambiguous	left	preferred	69.0	69.0		8.645546299987473	0.03356259991414845
2	4.604398899944499	stim	6		2	unambiguous	left	preferred	69.0	69.0		8.679108899901621	0.033840500051155686
2	4.638239399995655	stim	7		2	unambiguous	left	preferred	69.0	69.0		8.712949399952777	0.032701099989935756
2	4.670940499985591	stim	8		2	unambiguous	left	preferred	69.0	69.0		8.745650499942712	0.0333482000278309
2	4.7042887000134215	stim	9		2	unambiguous	left	preferred	69.0	69.0		8.778998699970543	0.033296899986453354
2	4.737585599999875	stim	10		2	unambiguous	left	preferred	69.0	69.0		8.812295599956997	0.03337880002800375
2	4.770964400027879	stim	11		2	unambiguous	left	preferred	69.0	69.0		8.845674399985	0.03365129989106208
2	4.804615699918941	stim	12		2	unambiguous	left	preferred	69.0	69.0		8.879325699876063	0.033881900017149746
2	4.83849759993609	stim	13		2	unambiguous	left	preferred	69.0	69.0		8.913207599893212	0.034057200071401894
2	4.872554800007492	stim	14		2	unambiguous	left	preferred	69.0	69.0		8.947264799964614	0.033676199964247644
2	4.90623099997174	stim	15		2	unambiguous	left	preferred	69.0	69.0		8.980940999928862	0.03330400004051626
2	4.939535000012256	stim	16		2	unambiguous	left	preferred	69.0	69.0		9.014244999969378	0.034222599933855236
2	4.973757599946111	stim	17		2	unambiguous	left	preferred	69.0	69.0		9.048467599903233	0.033582800067961216
2	5.007340400014073	stim	18		2	unambiguous	left	preferred	69.0	69.0		9.082050399971195	0.03359809995163232
2	5.040938499965705	stim	19		2	unambiguous	left	preferred	69.0	69.0		9.115648499922827	0.033462699968367815
2	5.074401199934073	stim	20		2	unambiguous	left	preferred	69.0	69.0		9.149111199891195	0.033337100059725344
2	5.107738299993798	stim	21		2	unambiguous	left	preferred	69.0	69.0		9.18244829995092	0.033342899987474084
2	5.141081199981272	stim	22		2	unambiguous	left	preferred	69.0	69.0		9.215791199938394	0.03335990000050515
2	5.174441099981777	stim	23		2	unambiguous	left	preferred	69.0	69.0		9.2491510999389	0.03367939998861402
2	5.208120499970391	stim	24		2	unambiguous	left	preferred	69.0	69.0		9.282830499927513	0.033422900014556944
2	5.241543399984948	stim	25		2	unambiguous	left	preferred	69.0	69.0		9.31625339994207	0.03341769997496158
2	5.27496109995991	stim	26		2	unambiguous	left	preferred	69.0	69.0		9.349671099917032	0.03349439997691661
2	5.3084554999368265	stim	27		2	unambiguous	left	preferred	69.0	69.0		9.383165499893948	0.03330500004813075
2	5.341760499984957	stim	28		2	unambiguous	left	preferred	69.0	69.0		9.41647049994208	0.033443299937061965
2	5.375203799922019	stim	29		2	unambiguous	left	preferred	69.0	69.0		9.449913799879141	0.03370800008997321
2	5.4089118000119925	stim	30		2	unambiguous	left	preferred	69.0	69.0		9.483621799969114	0.03315079992171377
2	5.442062599933706	stim	31		2	unambiguous	left	preferred	69.0	69.0		9.516772599890828	0.03354770003352314
2	5.475610299967229	stim	32		2	unambiguous	left	preferred	69.0	69.0		9.550320299924351	0.03348009998444468
2	5.509090399951674	stim	33		2	unambiguous	left	preferred	69.0	69.0		9.583800399908796	0.03341310005635023
2	5.542503500008024	stim	34		2	unambiguous	left	preferred	69.0	69.0		9.617213499965146	0.033416599966585636
2	5.57592009997461	stim	35		2	unambiguous	left	preferred	69.0	69.0		9.650630099931732	0.03360690001863986
2	5.60952699999325	stim	36		2	unambiguous	left	preferred	69.0	69.0		9.684236999950372	0.033196300035342574
2	5.642723300028592	stim	37		2	unambiguous	left	preferred	69.0	69.0		9.717433299985714	0.033627199940383434
2	5.676350499968976	stim	38		2	unambiguous	left	preferred	69.0	69.0		9.751060499926098	0.0337067999644205
2	5.710057299933396	stim	39		2	unambiguous	left	preferred	69.0	69.0		9.784767299890518	0.03340620000381023
2	5.7434634999372065	stim	40		2	unambiguous	left	preferred	69.0	69.0		9.818173499894328	0.03329210006631911
2	5.776755600003526	stim	41		2	unambiguous	left	preferred	69.0	69.0		9.851465599960648	0.033400499960407615
2	5.810156099963933	stim	42		2	unambiguous	left	preferred	69.0	69.0		9.884866099921055	0.033397800056263804
2	5.843553900020197	stim	43		2	unambiguous	left	preferred	69.0	69.0		9.918263899977319	0.03353249991778284
2	5.87708639993798	stim	44		2	unambiguous	left	preferred	69.0	69.0		9.951796399895102	0.0336714000441134
2	5.910757799982093	stim	45		2	unambiguous	left	preferred	69.0	69.0		9.985467799939215	0.03350200003478676
2	5.94425980001688	stim	46		2	unambiguous	left	preferred	69.0	69.0		10.018969799974002	0.033360500005073845
2	5.977620300021954	stim	47		2	unambiguous	left	preferred	69.0	69.0		10.052330299979076	0.033561799908056855
2	6.011182099930011	stim	48		2	unambiguous	left	preferred	69.0	69.0		10.085892099887133	0.033354900078848004
2	6.044537000008859	stim	49		2	unambiguous	left	preferred	69.0	69.0		10.11924699996598	0.0334957999875769
2	6.078032799996436	stim	50		2	unambiguous	left	preferred	69.0	69.0		10.152742799953558	0.03341099992394447
2	6.11144379992038	stim	51		2	unambiguous	left	preferred	69.0	69.0		10.186153799877502	0.03340710001066327
2	6.144850899931043	stim	52		2	unambiguous	left	preferred	69.0	69.0		10.219560899888165	0.035494400071911514
2	6.180345300002955	stim	53		2	unambiguous	left	preferred	69.0	69.0		10.255055299960077	0.031925000017508864
2	6.212270300020464	stim	54		2	unambiguous	left	preferred	69.0	69.0		10.286980299977586	0.035002899938263
2	6.247273199958727	stim	55		2	unambiguous	left	preferred	69.0	69.0		10.321983199915849	0.03340019995812327
2	6.28067339991685	stim	56		2	unambiguous	left	preferred	69.0	69.0		10.355383399873972	0.03336010000202805
2	6.314033499918878	stim	57		2	unambiguous	left	preferred	69.0	69.0		10.388743499876	0.03326789999846369
2	6.347301399917342	stim	58		2	unambiguous	left	preferred	69.0	69.0		10.422011399874464	0.03363100008573383
2	6.380932400003076	stim	59		2	unambiguous	left	preferred	69.0	69.0		10.455642399960198	0.0330796999623999
2	6.4140120999654755	stim	60		2	unambiguous	left	preferred	69.0	69.0		10.488722099922597	0.033284900011494756
2	6.44729699997697	stim	61		2	unambiguous	left	preferred	69.0	69.0		10.522006999934092	0.03328410000540316
2	6.480581099982373	stim	62		2	unambiguous	left	preferred	69.0	69.0		10.555291099939495	0.03334369999356568
2	6.513924799975939	stim	63		2	unambiguous	left	preferred	69.0	69.0		10.588634799933061	0.03332669998053461
2	6.547251499956474	stim	64		2	unambiguous	left	preferred	69.0	69.0		10.621961499913596	0.033468600013293326
2	6.580720099969767	stim	65		2	unambiguous	left	preferred	69.0	69.0		10.655430099926889	0.033409400028176606
2	6.614129499997944	stim	66		2	unambiguous	left	preferred	69.0	69.0		10.688839499955066	0.03341439994983375
2	6.647543899947777	stim	67		2	unambiguous	left	preferred	69.0	69.0		10.7222538999049	0.03305059997364879
2	6.680594499921426	stim	68		2	unambiguous	left	preferred	69.0	69.0		10.755304499878548	0.03334950003772974
3	6.713943999959156	stim	0		2	unambiguous	right	preferred	69.0	138.0		10.788653999916278	0.03330560005269945
3	6.747249600011855	stim	1		2	unambiguous	right	preferred	69.0	138.0		10.821959599968977	0.03331490000709891
3	6.780564500018954	stim	2		2	unambiguous	right	preferred	69.0	138.0		10.855274499976076	0.033665700000710785
3	6.814230200019665	stim	3		2	unambiguous	right	preferred	69.0	138.0		10.888940199976787	0.03315219993237406
3	6.847382399952039	stim	4		2	unambiguous	right	preferred	69.0	138.0		10.922092399909161	0.03324460005387664
3	6.880627000005916	stim	5		2	unambiguous	right	preferred	69.0	138.0		10.955336999963038	0.03361899999435991
3	6.914246000000276	stim	6		2	unambiguous	right	preferred	69.0	138.0		10.988955999957398	0.03303179994691163
3	6.947277799947187	stim	7		2	unambiguous	right	preferred	69.0	138.0		11.02198779990431	0.03368740004952997
3	6.980965199996717	stim	8		2	unambiguous	right	preferred	69.0	138.0		11.05567519995384	0.033737099962309
3	7.014702299959026	stim	9		2	unambiguous	right	preferred	69.0	138.0		11.089412299916148	0.03325179999228567
3	7.047954099951312	stim	10		2	unambiguous	right	preferred	69.0	138.0		11.122664099908434	0.03330790007021278
