trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
0	0.01762359996791929	stim	0		0	break	break	preferred	1.0		4.543206599890254	2.9362139999866486
0	2.953837599954568	break	0	space	0	break	break	preferred	1.0	0.12134330009575933	7.479420599876903	0.3760178000666201
0	3.329855400021188	break	0	space	105	break	break	preferred	1.0	0.07910650002304465	7.855438399943523	-1.5088071000063792
