trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
2	4.73441269993782	stim	10		2	ambiguous	ambiguous	preferred	600.0	30.0		9.159021299914457	0.03376880008727312
2	4.7681815000250936	stim	11		2	ambiguous	ambiguous	preferred	600.0	30.0		9.19279010000173	0.03521889995317906
2	4.803400399978273	stim	12		2	ambiguous	ambiguous	preferred	600.0	30.0		9.228008999954909	0.033492099959403276
2	4.836892499937676	stim	13		2	ambiguous	ambiguous	preferred	600.0	30.0		9.261501099914312	0.03367700008675456
2	4.8705695000244305	stim	14		2	ambiguous	ambiguous	preferred	600.0	30.0		9.295178100001067	0.032948700012639165
2	4.90351820003707	stim	15		2	ambiguous	ambiguous	preferred	600.0	30.0		9.328126800013706	0.033144199987873435
2	4.936662400024943	stim	16		2	ambiguous	ambiguous	preferred	600.0	30.0		9.36127100000158	0.03349129995331168
2	4.970153699978255	stim	17		2	ambiguous	ambiguous	preferred	600.0	30.0		9.394762299954891	0.033150200033560395
2	5.003303900011815	stim	18		2	ambiguous	ambiguous	preferred	600.0	30.0		9.427912499988452	0.0332780999597162
2	5.036581999971531	stim	19		2	ambiguous	ambiguous	preferred	600.0	30.0		9.461190599948168	0.03340710001066327
2	5.069989099982195	stim	20		2	ambiguous	ambiguous	preferred	600.0	30.0		9.494597699958831	0.03324450005311519
2	5.10323360003531	stim	21		2	ambiguous	ambiguous	preferred	600.0	30.0		9.527842200011946	0.03336030000355095
2	5.136593900038861	stim	22		2	ambiguous	ambiguous	preferred	600.0	30.0		9.561202500015497	0.03345409990288317
2	5.170047999941744	stim	23		2	ambiguous	ambiguous	preferred	600.0	30.0		9.59465659991838	0.05056410003453493
2	5.220612099976279	stim	24		2	ambiguous	ambiguous	preferred	600.0	30.0		9.645220699952915	0.04942669998854399
2	5.270038799964823	stim	25		2	ambiguous	ambiguous	preferred	600.0	30.0		9.69464739994146	0.03339420002885163
2	5.3034329999936745	stim	26		2	ambiguous	ambiguous	preferred	600.0	30.0		9.728041599970311	0.03337059996556491
2	5.336803599959239	stim	27		2	ambiguous	ambiguous	preferred	600.0	30.0		9.761412199935876	0.033516300027258694
2	5.370319899986498	stim	28		2	ambiguous	ambiguous	preferred	600.0	30.0		9.794928499963135	0.033526399987749755
2	5.403846299974248	stim	29		2	ambiguous	ambiguous	preferred	600.0	30.0		9.828454899950884	0.033388599986210465
2	5.437234899960458	stim	30		2	ambiguous	ambiguous	preferred	600.0	30.0		9.861843499937095	0.03343070007394999
2	5.470665600034408	stim	31		2	ambiguous	ambiguous	preferred	600.0	30.0		9.895274200011045	0.0333520999411121
2	5.50401769997552	stim	32		2	ambiguous	ambiguous	preferred	600.0	30.0		9.928626299952157	0.03329950000625104
2	5.537317199981771	stim	33		2	ambiguous	ambiguous	preferred	600.0	30.0		9.961925799958408	0.03367649996653199
2	5.570993699948303	stim	34		2	ambiguous	ambiguous	preferred	600.0	30.0		9.99560229992494	0.03371690004132688
2	5.60471059998963	stim	35		2	ambiguous	ambiguous	preferred	600.0	30.0		10.029319199966267	0.032973599969409406
2	5.63768419995904	stim	36		2	ambiguous	ambiguous	preferred	600.0	30.0		10.062292799935676	0.03310310002416372
2	5.670787299983203	stim	37		2	ambiguous	ambiguous	preferred	600.0	30.0		10.09539589995984	0.03339819994289428
2	5.704185499926098	stim	38		2	ambiguous	ambiguous	preferred	600.0	30.0		10.128794099902734	0.033258200041018426
2	5.737443699967116	stim	39		2	ambiguous	ambiguous	preferred	600.0	30.0		10.162052299943753	0.03344679996371269
2	5.770890499930829	stim	40		2	ambiguous	ambiguous	preferred	600.0	30.0		10.195499099907465	0.03342310001607984
2	5.804313599946909	stim	41		2	ambiguous	ambiguous	preferred	600.0	30.0		10.228922199923545	0.03355100005865097
2	5.83786460000556	stim	42		2	ambiguous	ambiguous	preferred	600.0	30.0		10.262473199982196	0.03377350000664592
2	5.8716381000122055	stim	43		2	ambiguous	ambiguous	preferred	600.0	30.0		10.296246699988842	0.03353130002506077
2	5.905169400037266	stim	44		2	ambiguous	ambiguous	preferred	600.0	30.0		10.329778000013903	0.03339349990710616
2	5.9385628999443725	stim	45		2	ambiguous	ambiguous	preferred	600.0	30.0		10.363171499921009	0.03330820007249713
2	5.97187110001687	stim	46		2	ambiguous	ambiguous	preferred	600.0	30.0		10.396479699993506	0.03358369995839894
2	6.0054547999752685	stim	47		2	ambiguous	ambiguous	preferred	600.0	30.0		10.430063399951905	0.03383860003668815
2	6.039293400011957	stim	48		2	ambiguous	ambiguous	preferred	600.0	30.0		10.463901999988593	0.033848199993371964
2	6.073141600005329	stim	49		2	ambiguous	ambiguous	preferred	600.0	30.0		10.497750199981965	0.03376299992669374
2	6.106904599932022	stim	50		2	ambiguous	ambiguous	preferred	600.0	30.0		10.531513199908659	0.03386210009921342
2	6.140766700031236	stim	51		2	ambiguous	ambiguous	preferred	600.0	30.0		10.565375300007872	0.03382819995749742
2	6.174594899988733	stim	52		2	ambiguous	ambiguous	preferred	600.0	30.0		10.59920349996537	0.03294079995248467
2	6.207535699941218	stim	53		2	ambiguous	ambiguous	preferred	600.0	30.0		10.632144299917854	0.03354149998631328
2	6.241077199927531	stim	54		2	ambiguous	ambiguous	preferred	600.0	30.0		10.665685799904168	0.03333060001023114
2	6.274407799937762	stim	55		2	ambiguous	ambiguous	preferred	600.0	30.0		10.699016399914399	0.033409700030460954
2	6.307817499968223	stim	56		2	ambiguous	ambiguous	preferred	600.0	30.0		10.73242609994486	0.03342400002293289
2	6.341241499991156	stim	57		2	ambiguous	ambiguous	preferred	600.0	30.0		10.765850099967793	0.033387199975550175
2	6.374628699966706	stim	58		2	ambiguous	ambiguous	preferred	600.0	30.0		10.799237299943343	0.03396819997578859
2	6.408596899942495	stim	59		2	ambiguous	ambiguous	preferred	600.0	30.0		10.833205499919131	0.033434799988754094
2	6.442031699931249	stim	60		2	ambiguous	ambiguous	preferred	600.0	30.0		10.866640299907885	0.033094200072810054
2	6.475125900004059	stim	61		2	ambiguous	ambiguous	preferred	600.0	30.0		10.899734499980696	0.033318799920380116
2	6.508444699924439	stim	62		2	ambiguous	ambiguous	preferred	600.0	30.0		10.933053299901076	0.03369660000316799
2	6.542141299927607	stim	63		2	ambiguous	ambiguous	preferred	600.0	30.0		10.966749899904244	0.034008000046014786
2	6.576149299973622	stim	64		2	ambiguous	ambiguous	preferred	600.0	30.0		11.000757899950258	0.03364909999072552
2	6.6097983999643475	stim	65		2	ambiguous	ambiguous	preferred	600.0	30.0		11.034406999940984	0.034002300002612174
2	6.64380069996696	stim	66		2	ambiguous	ambiguous	preferred	600.0	30.0		11.068409299943596	0.03319640003610402
2	6.676997100003064	stim	67		2	ambiguous	ambiguous	preferred	600.0	30.0		11.1016056999797	0.03330190002452582
2	6.7102990000275895	stim	68		2	ambiguous	ambiguous	preferred	600.0	30.0		11.134907600004226	0.03327679994981736
2	6.743575799977407	stim	69		2	ambiguous	ambiguous	preferred	600.0	30.0		11.168184399954043	0.03334059996996075
2	6.776916399947368	stim	70		2	ambiguous	ambiguous	preferred	600.0	30.0		11.201524999924004	0.03378210007213056
2	6.810698500019498	stim	71		2	ambiguous	ambiguous	preferred	600.0	30.0		11.235307099996135	0.03323569998610765
2	6.843934200005606	stim	72		2	ambiguous	ambiguous	preferred	600.0	30.0		11.268542799982242	0.033815199974924326
2	6.87774939998053	stim	73		2	ambiguous	ambiguous	preferred	600.0	30.0		11.302357999957167	0.03365360002499074
2	6.911403000005521	stim	74		2	ambiguous	ambiguous	preferred	600.0	30.0		11.336011599982157	0.03359200002159923
2	6.94499500002712	stim	75		2	ambiguous	ambiguous	preferred	600.0	30.0		11.369603600003757	0.033049199962988496
2	6.978044199990109	stim	76		2	ambiguous	ambiguous	preferred	600.0	30.0		11.402652799966745	0.03364839998539537
2	7.011692599975504	stim	77		2	ambiguous	ambiguous	preferred	600.0	30.0		11.43630119995214	0.03307670005597174
2	7.044769300031476	stim	78		2	ambiguous	ambiguous	preferred	600.0	30.0		11.469377900008112	0.03338059992529452
2	7.07814989995677	stim	79		2	ambiguous	ambiguous	preferred	600.0	30.0		11.502758499933407	0.0333173000253737
2	7.111467199982144	stim	80		2	ambiguous	ambiguous	preferred	600.0	30.0		11.53607579995878	0.03408550005406141
2	7.145552700036205	stim	81		2	ambiguous	ambiguous	preferred	600.0	30.0		11.570161300012842	0.03306329995393753
2	7.178615999990143	stim	82		2	ambiguous	ambiguous	preferred	600.0	30.0		11.60322459996678	0.033877799985930324
2	7.212493799976073	stim	83		2	ambiguous	ambiguous	preferred	600.0	30.0		11.63710239995271	0.0331109999679029
2	7.245604799943976	stim	84		2	ambiguous	ambiguous	preferred	600.0	30.0		11.670213399920613	0.033344399998895824
2	7.278949199942872	stim	85		2	ambiguous	ambiguous	preferred	600.0	30.0		11.703557799919508	0.03364410006906837
2	7.31259330001194	stim	86		2	ambiguous	ambiguous	preferred	600.0	30.0		11.737201899988577	0.03367109992541373
2	7.346264399937354	stim	87		2	ambiguous	ambiguous	preferred	600.0	30.0		11.77087299991399	0.03308530000504106
2	7.379349699942395	stim	88		2	ambiguous	ambiguous	preferred	600.0	30.0		11.803958299919032	0.03336130001116544
2	7.4127109999535605	stim	89		2	ambiguous	ambiguous	preferred	600.0	30.0		11.837319599930197	0.03414400003384799
2	7.4468549999874085	stim	90		2	ambiguous	ambiguous	preferred	600.0	30.0		11.871463599964045	0.03309439995791763
2	7.479949399945326	stim	91		2	ambiguous	ambiguous	preferred	600.0	30.0		11.904557999921963	0.033372499980032444
2	7.513321899925359	stim	92		2	ambiguous	ambiguous	preferred	600.0	30.0		11.937930499901995	0.033326800097711384
2	7.54664870002307	stim	93		2	ambiguous	ambiguous	preferred	600.0	30.0		11.971257299999706	0.03328839992173016
2	7.5799370999448	stim	94		2	ambiguous	ambiguous	preferred	600.0	30.0		12.004545699921437	0.0333482000278309
2	7.613285299972631	stim	95		2	ambiguous	ambiguous	preferred	600.0	30.0		12.037893899949268	0.033591800020076334
2	7.646877099992707	stim	96		2	ambiguous	ambiguous	preferred	600.0	30.0		12.071485699969344	0.03336749994195998
2	7.680244599934667	stim	97		2	ambiguous	ambiguous	preferred	600.0	30.0		12.104853199911304	0.03325950005091727
2	7.713504099985585	stim	98		2	ambiguous	ambiguous	preferred	600.0	30.0		12.138112699962221	0.03330180002376437
2	7.746805900009349	stim	99		2	ambiguous	ambiguous	preferred	600.0	30.0		12.171414499985985	0.03334079997148365
2	7.780146699980833	stim	100		2	ambiguous	ambiguous	preferred	600.0	30.0		12.204755299957469	0.03372710000257939
2	7.813873799983412	stim	101		2	ambiguous	ambiguous	preferred	600.0	30.0		12.238482399960048	0.03369009995367378
2	7.847563899937086	stim	102		2	ambiguous	ambiguous	preferred	600.0	30.0		12.272172499913722	0.03311710001435131
2	7.880680999951437	stim	103		2	ambiguous	ambiguous	preferred	600.0	30.0		12.305289599928074	0.03333150001708418
2	7.914012499968521	stim	104		2	ambiguous	ambiguous	preferred	600.0	30.0		12.338621099945158	0.03338809998240322
2	7.9474005999509245	stim	105		2	ambiguous	ambiguous	preferred	600.0	30.0		12.372009199927561	0.033286700025200844
2	7.980687299976125	stim	106		2	ambiguous	ambiguous	preferred	600.0	30.0		12.405295899952762	0.03337309998460114
2	8.014060399960726	stim	107		2	ambiguous	ambiguous	preferred	600.0	30.0		12.438668999937363	0.033531100023537874
2	8.047591499984264	stim	108		2	ambiguous	ambiguous	preferred	600.0	30.0		12.4722000999609	0.03360409999731928
2	8.081195599981584	stim	109		2	ambiguous	ambiguous	preferred	600.0	30.0		12.50580419995822	0.03313180000986904
2	8.114327399991453	stim	110		2	ambiguous	ambiguous	preferred	600.0	30.0		12.53893599996809	0.03330070001538843
2	8.147628100006841	stim	111		2	ambiguous	ambiguous	preferred	600.0	30.0		12.572236699983478	0.03345039999112487
2	8.181078499997966	stim	112		2	ambiguous	ambiguous	preferred	600.0	30.0		12.605687099974602	0.03355479997117072
2	8.214633299969137	stim	113		2	ambiguous	ambiguous	preferred	600.0	30.0		12.639241899945773	0.03340279997792095
2	8.248036099947058	stim	114		2	ambiguous	ambiguous	preferred	600.0	30.0		12.672644699923694	0.03357080009300262
2	8.28160690004006	stim	115		2	ambiguous	ambiguous	preferred	600.0	30.0		12.706215500016697	0.03335489996243268
2	8.314961800002493	stim	116		2	ambiguous	ambiguous	preferred	600.0	30.0		12.73957039997913	0.03376679995562881
2	8.348728599958122	stim	117		2	ambiguous	ambiguous	preferred	600.0	30.0		12.773337199934758	0.03301880008075386
2	8.381747400038876	stim	118		2	ambiguous	ambiguous	preferred	600.0	30.0		12.806356000015512	0.034086399944499135
2	8.415833799983375	stim	119		2	ambiguous	ambiguous	preferred	600.0	30.0		12.840442399960011	0.033242300036363304
2	8.449076100019738	stim	120		2	ambiguous	ambiguous	preferred	600.0	30.0		12.873684699996375	0.03386009996756911
2	8.482936199987307	stim	121		2	ambiguous	ambiguous	preferred	600.0	30.0		12.907544799963944	0.03330639994237572
2	8.516242599929683	stim	122		2	ambiguous	ambiguous	preferred	600.0	30.0		12.94085119990632	0.03343880001921207
2	8.549681399948895	stim	123		2	ambiguous	ambiguous	preferred	600.0	30.0		12.974289999925531	0.03333950007800013
2	8.583020900026895	stim	124		2	ambiguous	ambiguous	preferred	600.0	30.0		13.007629500003532	0.0335817999439314
2	8.616602699970827	stim	125		2	ambiguous	ambiguous	preferred	600.0	30.0		13.041211299947463	0.03375940001569688
2	8.650362099986523	stim	126		2	ambiguous	ambiguous	preferred	600.0	30.0		13.07497069996316	0.03346029995009303
2	8.683822399936616	stim	127		2	ambiguous	ambiguous	preferred	600.0	30.0		13.108430999913253	0.03360150009393692
2	8.717423900030553	stim	128		2	ambiguous	ambiguous	preferred	600.0	30.0		13.14203250000719	0.033358999993652105
2	8.750782900024205	stim	129		2	ambiguous	ambiguous	preferred	600.0	30.0		13.175391500000842	0.03328889992553741
2	8.784071799949743	stim	130		2	ambiguous	ambiguous	preferred	600.0	30.0		13.20868039992638	0.03333210002165288
2	8.817403899971396	stim	131		2	ambiguous	ambiguous	preferred	600.0	30.0		13.242012499948032	0.03365270001813769
2	8.851056599989533	stim	132		2	ambiguous	ambiguous	preferred	600.0	30.0		13.27566519996617	0.03560119995381683
2	8.88665779994335	stim	133		2	ambiguous	ambiguous	preferred	600.0	30.0		13.311266399919987	0.03302329999860376
2	8.919681099941954	stim	134		2	ambiguous	ambiguous	preferred	600.0	30.0		13.34428969991859	0.031819800031371415
2	8.951500899973325	stim	135		2	ambiguous	ambiguous	preferred	600.0	30.0		13.376109499949962	0.03500270005315542
2	8.98650360002648	stim	136		2	ambiguous	ambiguous	preferred	600.0	30.0		13.411112200003117	0.031507199979387224
2	9.018010800005868	stim	137		2	ambiguous	ambiguous	preferred	600.0	30.0		13.442619399982505	0.035125199938192964
2	9.053135999944061	stim	138		2	ambiguous	ambiguous	preferred	600.0	30.0		13.477744599920698	0.03343690000474453
2	9.086572899948806	stim	139		2	ambiguous	ambiguous	preferred	600.0	30.0		13.511181499925442	0.0333913000067696
2	9.119964199955575	stim	140		2	ambiguous	ambiguous	preferred	600.0	30.0		13.544572799932212	0.03367430006619543
2	9.15363850002177	stim	141		2	ambiguous	ambiguous	preferred	600.0	30.0		13.578247099998407	0.03316409990657121
2	9.186802599928342	stim	142		2	ambiguous	ambiguous	preferred	600.0	30.0		13.611411199904978	0.03294040006585419
2	9.219742999994196	stim	143		2	ambiguous	ambiguous	preferred	600.0	30.0		13.644351599970832	0.03341739997267723
2	9.253160399966873	stim	144		2	ambiguous	ambiguous	preferred	600.0	30.0		13.67776899994351	0.03354490001220256
2	9.286705299979076	stim	145		2	ambiguous	ambiguous	preferred	600.0	30.0		13.711313899955712	0.03321320004761219
2	9.319918500026688	stim	146		2	ambiguous	ambiguous	preferred	600.0	30.0		13.744527100003324	0.0337179999332875
2	9.353636499959975	stim	147		2	ambiguous	ambiguous	preferred	600.0	30.0		13.778245099936612	0.03340700000990182
2	9.387043499969877	stim	148		2	ambiguous	ambiguous	preferred	600.0	30.0		13.811652099946514	0.032826800015755
2	9.419870299985632	stim	149		2	ambiguous	ambiguous	preferred	600.0	30.0		13.844478899962269	0.0333829999435693
2	9.453253299929202	stim	150		2	ambiguous	ambiguous	preferred	600.0	30.0		13.877861899905838	0.03340840002056211
2	9.486661699949764	stim	151		2	ambiguous	ambiguous	preferred	600.0	30.0		13.9112702999264	0.0332668999908492
2	9.519928599940613	stim	152		2	ambiguous	ambiguous	preferred	600.0	30.0		13.94453719991725	0.033677800092846155
2	9.553606400033459	stim	153		2	ambiguous	ambiguous	preferred	600.0	30.0		13.978215000010096	0.03342069999780506
2	9.587027100031264	stim	154		2	ambiguous	ambiguous	preferred	600.0	30.0		14.0116357000079	0.033447699970565736
2	9.62047480000183	stim	155		2	ambiguous	ambiguous	preferred	600.0	30.0		14.045083399978466	0.03340259997639805
2	9.653877399978228	stim	156		2	ambiguous	ambiguous	preferred	600.0	30.0		14.078485999954864	0.0336206000065431
2	9.687497999984771	stim	157		2	ambiguous	ambiguous	preferred	600.0	30.0		14.112106599961407	0.03345890005584806
2	9.720956900040619	stim	158		2	ambiguous	ambiguous	preferred	600.0	30.0		14.145565500017256	0.033251099986955523
2	9.754208000027575	stim	159		2	ambiguous	ambiguous	preferred	600.0	30.0		14.178816600004211	0.03342379990499467
2	9.78763179993257	stim	160		2	ambiguous	ambiguous	preferred	600.0	30.0		14.212240399909206	0.033363400027155876
2	9.820995199959725	stim	161		2	ambiguous	ambiguous	preferred	600.0	30.0		14.245603799936362	0.03354319999925792
2	9.854538399958983	stim	162		2	ambiguous	ambiguous	preferred	600.0	30.0		14.27914699993562	0.03361340006813407
2	9.888151800027117	stim	163		2	ambiguous	ambiguous	preferred	600.0	30.0		14.312760400003754	0.033426899928599596
2	9.921578699955717	stim	164		2	ambiguous	ambiguous	preferred	600.0	30.0		14.346187299932353	0.03306899999734014
2	9.954647699953057	stim	165		2	ambiguous	ambiguous	preferred	600.0	30.0		14.379256299929693	0.03369660000316799
2	9.988344299956225	stim	166		2	ambiguous	ambiguous	preferred	600.0	30.0		14.412952899932861	0.03390190005302429
2	10.02224620000925	stim	167		2	ambiguous	ambiguous	preferred	600.0	30.0		14.446854799985886	0.03329940000548959
2	10.055545600014739	stim	168		2	ambiguous	ambiguous	preferred	600.0	30.0		14.480154199991375	0.03337479999754578
2	10.088920400012285	stim	169		2	ambiguous	ambiguous	preferred	600.0	30.0		14.513528999988921	0.03347489994484931
2	10.122395299957134	stim	170		2	ambiguous	ambiguous	preferred	600.0	30.0		14.54700389993377	0.03331379999872297
2	10.155709099955857	stim	171		2	ambiguous	ambiguous	preferred	600.0	30.0		14.580317699932493	0.033261600066907704
2	10.188970700022765	stim	172		2	ambiguous	ambiguous	preferred	600.0	30.0		14.613579299999401	0.03344069991726428
2	10.222411399940029	stim	173		2	ambiguous	ambiguous	preferred	600.0	30.0		14.647019999916665	0.033727900008670986
2	10.2561392999487	stim	174		2	ambiguous	ambiguous	preferred	600.0	30.0		14.680747899925336	0.03362170001491904
2	10.289760999963619	stim	175		2	ambiguous	ambiguous	preferred	600.0	30.0		14.714369599940255	0.0336202000034973
2	10.323381199967116	stim	176		2	ambiguous	ambiguous	preferred	600.0	30.0		14.747989799943753	0.03331590001471341
2	10.35669709998183	stim	177		2	ambiguous	ambiguous	preferred	600.0	30.0		14.781305699958466	0.033682100009173155
2	10.390379199991003	stim	178		2	ambiguous	ambiguous	preferred	600.0	30.0		14.81498779996764	0.033338299952447414
2	10.42371749994345	stim	179		2	ambiguous	ambiguous	preferred	600.0	30.0		14.848326099920087	0.03333810006733984
2	10.45705560001079	stim	180		2	ambiguous	ambiguous	preferred	600.0	30.0		14.881664199987426	0.03335699997842312
2	10.490412599989213	stim	181		2	ambiguous	ambiguous	preferred	600.0	30.0		14.91502119996585	0.033544200006872416
2	10.523956799996085	stim	182		2	ambiguous	ambiguous	preferred	600.0	30.0		14.948565399972722	0.0333400999661535
2	10.557296899962239	stim	183		2	ambiguous	ambiguous	preferred	600.0	30.0		14.981905499938875	0.033411200041882694
2	10.590708100004122	stim	184		2	ambiguous	ambiguous	preferred	600.0	30.0		15.015316699980758	0.033443299937061965
2	10.624151399941184	stim	185		2	ambiguous	ambiguous	preferred	600.0	30.0		15.04875999991782	0.033410800038836896
2	10.65756219998002	stim	186		2	ambiguous	ambiguous	preferred	600.0	30.0		15.082170799956657	0.03378679999150336
2	10.691348999971524	stim	187		2	ambiguous	ambiguous	preferred	600.0	30.0		15.11595759994816	0.03418700001202524
2	10.72553599998355	stim	188		2	ambiguous	ambiguous	preferred	600.0	30.0		15.150144599960186	0.03366700001060963
2	10.759202999994159	stim	189		2	ambiguous	ambiguous	preferred	600.0	30.0		15.183811599970795	0.03334770002402365
2	10.792550700018182	stim	190		2	ambiguous	ambiguous	preferred	600.0	30.0		15.217159299994819	0.03387489996384829
2	10.82642559998203	stim	191		2	ambiguous	ambiguous	preferred	600.0	30.0		15.251034199958667	0.03282059996854514
2	10.859246199950576	stim	192		2	ambiguous	ambiguous	preferred	600.0	30.0		15.283854799927212	0.03368620004039258
2	10.892932399990968	stim	193		2	ambiguous	ambiguous	preferred	600.0	30.0		15.317540999967605	0.033659899956546724
2	10.926592299947515	stim	194		2	ambiguous	ambiguous	preferred	600.0	30.0		15.351200899924152	0.033689700067043304
2	10.960282000014558	stim	195		2	ambiguous	ambiguous	preferred	600.0	30.0		15.384890599991195	0.03393899998627603
2	10.994221000000834	stim	196		2	ambiguous	ambiguous	preferred	600.0	30.0		15.418829599977471	0.03337109996937215
2	11.027592099970207	stim	197		2	ambiguous	ambiguous	preferred	600.0	30.0		15.452200699946843	0.03400570002850145
2	11.061597799998708	stim	198		2	ambiguous	ambiguous	preferred	600.0	30.0		15.486206399975345	0.03409880003891885
2	11.095696600037627	stim	199		2	ambiguous	ambiguous	preferred	600.0	30.0		15.520305200014263	0.0332154999487102
2	11.128912099986337	stim	200		2	ambiguous	ambiguous	preferred	600.0	30.0		15.553520699962974	0.033990500029176474
2	11.162902600015514	stim	201		2	ambiguous	ambiguous	preferred	600.0	30.0		15.58751119999215	0.03333889995701611
2	11.19624149997253	stim	202		2	ambiguous	ambiguous	preferred	600.0	30.0		15.620850099949166	0.033708899980410933
2	11.22995039995294	stim	203		2	ambiguous	ambiguous	preferred	600.0	30.0		15.654558999929577	0.033295099972747266
2	11.263245499925688	stim	204		2	ambiguous	ambiguous	preferred	600.0	30.0		15.687854099902324	0.033902900060638785
2	11.297148399986327	stim	205		2	ambiguous	ambiguous	preferred	600.0	30.0		15.721756999962963	0.03330210002604872
2	11.330450500012375	stim	206		2	ambiguous	ambiguous	preferred	600.0	30.0		15.755059099989012	0.03338529996108264
2	11.363835799973458	stim	207		2	ambiguous	ambiguous	preferred	600.0	30.0		15.788444399950095	0.033368000062182546
2	11.39720380003564	stim	208		2	ambiguous	ambiguous	preferred	600.0	30.0		15.821812400012277	0.03348549990914762
2	11.430689299944788	stim	209		2	ambiguous	ambiguous	preferred	600.0	30.0		15.855297899921425	0.03365360002499074
2	11.464342899969779	stim	210		2	ambiguous	ambiguous	preferred	600.0	30.0		15.888951499946415	0.033400299958884716
2	11.497743199928664	stim	211		2	ambiguous	ambiguous	preferred	600.0	30.0		15.9223517999053	0.033266000100411475
2	11.531009200029075	stim	212		2	ambiguous	ambiguous	preferred	600.0	30.0		15.955617800005712	0.03334749990608543
2	11.56435669993516	stim	213		2	ambiguous	ambiguous	preferred	600.0	30.0		15.988965299911797	0.03330820007249713
2	11.597664900007658	stim	214		2	ambiguous	ambiguous	preferred	600.0	30.0		16.022273499984294	0.03335969999898225
2	11.63102460000664	stim	215		2	ambiguous	ambiguous	preferred	600.0	30.0		16.055633199983276	0.03335799998603761
2	11.664382599992678	stim	216		2	ambiguous	ambiguous	preferred	600.0	30.0		16.088991199969314	0.03334950003772974
2	11.697732100030407	stim	217		2	ambiguous	ambiguous	preferred	600.0	30.0		16.122340700007044	0.03374499990604818
2	11.731477099936455	stim	218		2	ambiguous	ambiguous	preferred	600.0	30.0		16.156085699913092	0.033387600095011294
2	11.764864700031467	stim	219		2	ambiguous	ambiguous	preferred	600.0	30.0		16.189473300008103	0.03352959989570081
2	11.798394299927168	stim	220		0	ambiguous	ambiguous	preferred	600.0	30.0		16.223002899903804	3.1209187001222745
2	14.919313000049442	ambiguous	220	escape	2	ambiguous	ambiguous	preferred	600.0	30.0	0.0832985999295488	19.34392160002608	-3.0709912000456825
2	11.84832180000376	stim	221		2	ambiguous	ambiguous	preferred	600.0	30.0		16.272930399980396	0.033622700022533536
2	11.881944500026293	stim	222		2	ambiguous	ambiguous	preferred	600.0	30.0		16.30655310000293	0.03365919995121658
2	11.91560369997751	stim	223		2	ambiguous	ambiguous	preferred	600.0	30.0		16.340212299954146	0.03334550000727177
