trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
1	5.467659399961121	stim	14		2	ambiguous	ambiguous	preferred	600.0		11.143458899925463	0.03405150002799928
1	5.501710899989121	stim	15		2	ambiguous	ambiguous	preferred	600.0		11.177510399953462	0.03335109993349761
1	5.535061999922618	stim	16		2	ambiguous	ambiguous	preferred	600.0		11.21086149988696	0.03230299998540431
1	5.567364999908023	stim	17		2	ambiguous	ambiguous	preferred	600.0		11.243164499872364	0.033305900054983795
1	5.600670899963006	stim	18		2	ambiguous	ambiguous	preferred	600.0		11.276470399927348	0.033440400031395257
1	5.634111299994402	stim	19		2	ambiguous	ambiguous	preferred	600.0		11.309910799958743	0.03347259992733598
1	5.667583899921738	stim	20		2	ambiguous	ambiguous	preferred	600.0		11.34338339988608	0.03319430002011359
1	5.700778199941851	stim	21		2	ambiguous	ambiguous	preferred	600.0		11.376577699906193	0.03332020004745573
1	5.734098399989307	stim	22		2	ambiguous	ambiguous	preferred	600.0		11.409897899953648	0.033316100016236305
1	5.767414500005543	stim	23		2	ambiguous	ambiguous	preferred	600.0		11.443213999969885	0.03339509991928935
1	5.800809599924833	stim	24		2	ambiguous	ambiguous	preferred	600.0		11.476609099889174	0.033727900008670986
1	5.834537499933504	stim	25		2	ambiguous	ambiguous	preferred	600.0		11.510336999897845	0.03373370005283505
1	5.868271199986339	stim	26		2	ambiguous	ambiguous	preferred	600.0		11.54407069995068	0.03376110002864152
1	5.90203230001498	stim	27		2	ambiguous	ambiguous	preferred	600.0		11.577831799979322	0.03331199998501688
1	5.935344299999997	stim	28		2	ambiguous	ambiguous	preferred	600.0		11.611143799964339	0.03370159992482513
1	5.969045899924822	stim	29		2	ambiguous	ambiguous	preferred	600.0		11.644845399889164	0.03361929999664426
1	6.002665199921466	stim	30		2	ambiguous	ambiguous	preferred	600.0		11.678464699885808	0.03328309999778867
1	6.035948299919255	stim	31		2	ambiguous	ambiguous	preferred	600.0		11.711747799883597	0.03336780006065965
1	6.069316099979915	stim	32		2	ambiguous	ambiguous	preferred	600.0		11.745115599944256	0.0333478000247851
1	6.1026639000047	stim	33		2	ambiguous	ambiguous	preferred	600.0		11.778463399969041	0.03336030000355095
1	6.136024200008251	stim	34		2	ambiguous	ambiguous	preferred	600.0		11.811823699972592	0.03337299998383969
1	6.1693971999920905	stim	35		2	ambiguous	ambiguous	preferred	600.0		11.845196699956432	0.03340590000152588
1	6.202803099993616	stim	36		2	ambiguous	ambiguous	preferred	600.0		11.878602599957958	0.03314840001985431
1	6.235951500013471	stim	37		2	ambiguous	ambiguous	preferred	600.0		11.911750999977812	0.0333719999762252
1	6.269323499989696	stim	38		2	ambiguous	ambiguous	preferred	600.0		11.945122999954037	0.033382699941284955
1	6.302706199930981	stim	39		2	ambiguous	ambiguous	preferred	600.0		11.978505699895322	0.03357480000704527
1	6.336280999938026	stim	40		2	ambiguous	ambiguous	preferred	600.0		12.012080499902368	0.03336930007208139
1	6.3696503000101075	stim	41		2	ambiguous	ambiguous	preferred	600.0		12.045449799974449	0.033591399900615215
1	6.403241699910723	stim	42		2	ambiguous	ambiguous	preferred	600.0		12.079041199875064	0.033074900042265654
1	6.436316599952988	stim	43		2	ambiguous	ambiguous	preferred	600.0		12.11211609991733	0.03355000005103648
1	6.469866600004025	stim	44		2	ambiguous	ambiguous	preferred	600.0		12.145666099968366	0.03316250001080334
1	6.503029100014828	stim	45		2	ambiguous	ambiguous	preferred	600.0		12.17882859997917	0.033560499898158014
1	6.536589599912986	stim	46		2	ambiguous	ambiguous	preferred	600.0		12.212389099877328	0.03333790006581694
1	6.569927499978803	stim	47		2	ambiguous	ambiguous	preferred	600.0		12.245726999943145	0.033236099989153445
1	6.6031635999679565	stim	48		2	ambiguous	ambiguous	preferred	600.0		12.278963099932298	0.03338539996184409
1	6.636548999929801	stim	49		2	ambiguous	ambiguous	preferred	600.0		12.312348499894142	0.03303789999336004
1	6.669586899923161	stim	50		2	ambiguous	ambiguous	preferred	600.0		12.345386399887502	0.03336450003553182
1	6.7029513999586925	stim	51		2	ambiguous	ambiguous	preferred	600.0		12.378750899923034	0.03383229998871684
1	6.736783699947409	stim	52		2	ambiguous	ambiguous	preferred	600.0		12.41258319991175	0.03329439996741712
1	6.7700780999148265	stim	53		2	ambiguous	ambiguous	preferred	600.0		12.445877599879168	0.03348300000652671
1	6.803561099921353	stim	54		2	ambiguous	ambiguous	preferred	600.0		12.479360599885695	0.03340469999238849
1	6.836965799913742	stim	55		2	ambiguous	ambiguous	preferred	600.0		12.512765299878083	0.033658600063063204
1	6.870624399976805	stim	56		2	ambiguous	ambiguous	preferred	600.0		12.546423899941146	0.03394039999693632
1	6.904564799973741	stim	57		2	ambiguous	ambiguous	preferred	600.0		12.580364299938083	0.03331850003451109
1	6.937883300008252	stim	58		2	ambiguous	ambiguous	preferred	600.0		12.613682799972594	0.03476750000845641
1	6.972650800016709	stim	59		2	ambiguous	ambiguous	preferred	600.0		12.64845029998105	0.032532399985939264
1	7.005183200002648	stim	60		2	ambiguous	ambiguous	preferred	600.0		12.68098269996699	0.03332089993637055
1	7.0385040999390185	stim	61		2	ambiguous	ambiguous	preferred	600.0		12.71430359990336	0.033265799982473254
1	7.071769899921492	stim	62		2	ambiguous	ambiguous	preferred	600.0		12.747569399885833	0.033254000009037554
1	7.105023899930529	stim	63		2	ambiguous	ambiguous	preferred	600.0		12.78082339989487	0.03334229998290539
1	7.138366199913435	stim	64		2	ambiguous	ambiguous	preferred	600.0		12.814165699877776	0.03390340006444603
1	7.172269599977881	stim	65		2	ambiguous	ambiguous	preferred	600.0		12.848069099942222	0.03299340000376105
1	7.205262999981642	stim	66		2	ambiguous	ambiguous	preferred	600.0		12.881062499945983	0.03335099993273616
1	7.238613999914378	stim	67		2	ambiguous	ambiguous	preferred	600.0		12.91441349987872	0.03333220002241433
1	7.271946199936792	stim	68		2	ambiguous	ambiguous	preferred	600.0		12.947745699901134	0.033717600046657026
1	7.305663799983449	stim	69		2	ambiguous	ambiguous	preferred	600.0		12.98146329994779	0.033490699948742986
1	7.339154499932192	stim	70		2	ambiguous	ambiguous	preferred	600.0		13.014953999896534	0.03315969998948276
1	7.372314199921675	stim	71		2	ambiguous	ambiguous	preferred	600.0		13.048113699886017	0.03333730006124824
1	7.405651499982923	stim	72		2	ambiguous	ambiguous	preferred	600.0		13.081450999947265	0.0333165000192821
1	7.438968000002205	stim	73		2	ambiguous	ambiguous	preferred	600.0		13.114767499966547	0.03331839991733432
1	7.47228639991954	stim	74		2	ambiguous	ambiguous	preferred	600.0		13.148085899883881	0.03338230005465448
1	7.505668699974194	stim	75		2	ambiguous	ambiguous	preferred	600.0		13.181468199938536	0.034196099964901805
1	7.539864799939096	stim	76		2	ambiguous	ambiguous	preferred	600.0		13.215664299903437	0.033128099981695414
1	7.572992899920791	stim	77		2	ambiguous	ambiguous	preferred	600.0		13.248792399885133	0.03327800007537007
1	7.6062708999961615	stim	78		2	ambiguous	ambiguous	preferred	600.0		13.282070399960503	0.033380899927578866
1	7.63965179992374	stim	79		2	ambiguous	ambiguous	preferred	600.0		13.315451299888082	0.03327090002130717
1	7.6729226999450475	stim	80		2	ambiguous	ambiguous	preferred	600.0		13.348722199909389	0.03346840001177043
1	7.706391099956818	stim	81		2	ambiguous	ambiguous	preferred	600.0		13.38219059992116	0.033239200012758374
1	7.739630299969576	stim	82		2	ambiguous	ambiguous	preferred	600.0		13.415429799933918	0.03347929997835308
1	7.773109599947929	stim	83		2	ambiguous	ambiguous	preferred	600.0		13.448909099912271	0.03320920001715422
1	7.806318799965084	stim	84		2	ambiguous	ambiguous	preferred	600.0		13.482118299929425	0.03329449996817857
1	7.839613299933262	stim	85		2	ambiguous	ambiguous	preferred	600.0		13.515412799897604	0.0333795000333339
1	7.872992799966596	stim	86		2	ambiguous	ambiguous	preferred	600.0		13.548792299930938	0.03325019998010248
1	7.9062429999466985	stim	87		2	ambiguous	ambiguous	preferred	600.0		13.58204249991104	0.03336010000202805
1	7.939603099948727	stim	88		2	ambiguous	ambiguous	preferred	600.0		13.615402599913068	0.03388170001562685
1	7.973484799964353	stim	89		2	ambiguous	ambiguous	preferred	600.0		13.649284299928695	0.033252499997615814
1	8.00673729996197	stim	90		2	ambiguous	ambiguous	preferred	600.0		13.68253679992631	0.03332040004897863
1	8.040057700010948	stim	91		2	ambiguous	ambiguous	preferred	600.0		13.71585719997529	0.03329409996513277
1	8.07335179997608	stim	92		2	ambiguous	ambiguous	preferred	600.0		13.749151299940422	0.03365899994969368
1	8.107010799925774	stim	93		2	ambiguous	ambiguous	preferred	600.0		13.782810299890116	0.03420840005856007
1	8.141219199984334	stim	94		2	ambiguous	ambiguous	preferred	600.0		13.817018699948676	0.03304150002077222
1	8.174260700005107	stim	95		2	ambiguous	ambiguous	preferred	600.0		13.850060199969448	0.03317760000936687
1	8.207438300014473	stim	96		2	ambiguous	ambiguous	preferred	600.0		13.883237799978815	0.033212199923582375
1	8.240650499938056	stim	97		2	ambiguous	ambiguous	preferred	600.0		13.916449999902397	0.03334980004001409
1	8.27400029997807	stim	98		2	ambiguous	ambiguous	preferred	600.0		13.949799799942411	0.03364429995417595
1	8.307644599932246	stim	99		2	ambiguous	ambiguous	preferred	600.0		13.983444099896587	0.03390360006596893
1	8.341548199998215	stim	100		2	ambiguous	ambiguous	preferred	600.0		14.017347699962556	0.03350609994959086
1	8.375054299947806	stim	101		2	ambiguous	ambiguous	preferred	600.0		14.050853799912147	0.03360750002320856
1	8.408661799971014	stim	102		2	ambiguous	ambiguous	preferred	600.0		14.084461299935356	0.03327859996352345
1	8.441940399934538	stim	103		2	ambiguous	ambiguous	preferred	600.0		14.11773989989888	0.03402520006056875
1	8.475965599995106	stim	104		2	ambiguous	ambiguous	preferred	600.0		14.151765099959448	0.03380889992695302
1	8.50977449992206	stim	105		2	ambiguous	ambiguous	preferred	600.0		14.185573999886401	0.03334510000422597
1	8.543119599926285	stim	106		2	ambiguous	ambiguous	preferred	600.0		14.218919099890627	0.03371650003828108
1	8.576836099964567	stim	107		2	ambiguous	ambiguous	preferred	600.0		14.252635599928908	0.03307650005444884
1	8.609912600019015	stim	108		2	ambiguous	ambiguous	preferred	600.0		14.285712099983357	0.03333929996006191
1	8.643251899979077	stim	109		2	ambiguous	ambiguous	preferred	600.0		14.319051399943419	0.033426999929361045
1	8.676678899908438	stim	110		2	ambiguous	ambiguous	preferred	600.0		14.35247839987278	0.033417500089854
1	8.710096399998292	stim	111		2	ambiguous	ambiguous	preferred	600.0		14.385895899962634	0.03385409992188215
1	8.743950499920174	stim	112		2	ambiguous	ambiguous	preferred	600.0		14.419749999884516	0.033280900097452104
1	8.777231400017627	stim	113		2	ambiguous	ambiguous	preferred	600.0		14.453030899981968	0.03316259989514947
1	8.810393999912776	stim	114		2	ambiguous	ambiguous	preferred	600.0		14.486193499877118	0.033261600066907704
1	8.843655599979684	stim	115		2	ambiguous	ambiguous	preferred	600.0		14.519455099944025	0.03358189994469285
1	8.877237499924377	stim	116		2	ambiguous	ambiguous	preferred	600.0		14.553036999888718	0.03343980002682656
1	8.910677299951203	stim	117		2	ambiguous	ambiguous	preferred	600.0		14.586476799915545	0.0335348000517115
1	8.944212100002915	stim	118		2	ambiguous	ambiguous	preferred	600.0		14.620011599967256	0.033178500016219914
1	8.977390600019135	stim	119		2	ambiguous	ambiguous	preferred	600.0		14.653190099983476	0.033431699965149164
1	9.010822299984284	stim	120		2	ambiguous	ambiguous	preferred	600.0		14.686621799948625	0.03325730003416538
1	9.04407960001845	stim	121		2	ambiguous	ambiguous	preferred	600.0		14.71987909998279	0.03364159993361682
1	9.077721199952066	stim	122		2	ambiguous	ambiguous	preferred	600.0		14.753520699916407	0.0334961999906227
1	9.111217399942689	stim	123		2	ambiguous	ambiguous	preferred	600.0		14.78701689990703	0.03352699999231845
1	9.144744399935007	stim	124		2	ambiguous	ambiguous	preferred	600.0		14.820543899899349	0.03341859998181462
1	9.178162999916822	stim	125		2	ambiguous	ambiguous	preferred	600.0		14.853962499881163	0.0330825001001358
1	9.211245500016958	stim	126		2	ambiguous	ambiguous	preferred	600.0		14.887044999981299	0.03357569989748299
1	9.24482119991444	stim	127		2	ambiguous	ambiguous	preferred	600.0		14.920620699878782	0.03388990007806569
1	9.278711099992506	stim	128		2	ambiguous	ambiguous	preferred	600.0		14.954510599956848	0.033092299941927195
1	9.311803399934433	stim	129		2	ambiguous	ambiguous	preferred	600.0		14.987602899898775	0.033246500068344176
1	9.345049900002778	stim	130		2	ambiguous	ambiguous	preferred	600.0		15.020849399967119	0.03351549990475178
1	9.37856539990753	stim	131		2	ambiguous	ambiguous	preferred	600.0		15.05436489987187	0.03360020008403808
1	9.412165599991567	stim	132		2	ambiguous	ambiguous	preferred	600.0		15.087965099955909	0.03334229998290539
1	9.445507899974473	stim	133		2	ambiguous	ambiguous	preferred	600.0		15.121307399938814	0.033800499979406595
1	9.47930839995388	stim	134		2	ambiguous	ambiguous	preferred	600.0		15.155107899918221	0.033480299985967577
1	9.512788699939847	stim	135		2	ambiguous	ambiguous	preferred	600.0		15.188588199904189	0.03338530007749796
1	9.546174000017345	stim	136		2	ambiguous	ambiguous	preferred	600.0		15.221973499981686	0.03327949997037649
1	9.579453499987721	stim	137		2	ambiguous	ambiguous	preferred	600.0		15.255252999952063	0.03340620000381023
1	9.612859699991532	stim	138		2	ambiguous	ambiguous	preferred	600.0		15.288659199955873	0.03330449992790818
1	9.64616419991944	stim	139		2	ambiguous	ambiguous	preferred	600.0		15.321963699883781	0.03381620009895414
1	9.679980400018394	stim	140		2	ambiguous	ambiguous	preferred	600.0		15.355779899982736	0.03372619999572635
1	9.71370660001412	stim	141		2	ambiguous	ambiguous	preferred	600.0		15.389506099978462	0.033441899926401675
1	9.747148499940522	stim	142		2	ambiguous	ambiguous	preferred	600.0		15.422947999904864	0.03328440000768751
1	9.78043289994821	stim	143		2	ambiguous	ambiguous	preferred	600.0		15.456232399912551	0.03326509997714311
1	9.813697999925353	stim	144		2	ambiguous	ambiguous	preferred	600.0		15.489497499889694	0.033390399999916553
1	9.84708839992527	stim	145		2	ambiguous	ambiguous	preferred	600.0		15.52288789988961	0.03352400008589029
1	9.88061240001116	stim	146		2	ambiguous	ambiguous	preferred	600.0		15.556411899975501	0.033450999995693564
1	9.914063400006853	stim	147		2	ambiguous	ambiguous	preferred	600.0		15.589862899971195	0.049814999918453395
1	9.963878399925306	stim	148		2	ambiguous	ambiguous	preferred	600.0		15.639677899889648	0.03366299998015165
1	9.997541399905458	stim	149		2	ambiguous	ambiguous	preferred	600.0		15.6733408998698	0.03330060001462698
1	10.030841999920085	stim	150		2	ambiguous	ambiguous	preferred	600.0		15.706641499884427	0.033391800010576844
1	10.064233799930662	stim	151		2	ambiguous	ambiguous	preferred	600.0		15.740033299895003	0.033603299991227686
1	10.09783709992189	stim	152		2	ambiguous	ambiguous	preferred	600.0		15.773636599886231	0.033097000094130635
1	10.13093410001602	stim	153		2	ambiguous	ambiguous	preferred	600.0		15.806733599980362	0.033296899986453354
1	10.164231000002474	stim	154		2	ambiguous	ambiguous	preferred	600.0		15.840030499966815	0.0334453999530524
1	10.197676399955526	stim	155		2	ambiguous	ambiguous	preferred	600.0		15.873475899919868	0.03357760002836585
1	10.231253999983892	stim	156		2	ambiguous	ambiguous	preferred	600.0		15.907053499948233	0.033262799959629774
1	10.264516799943522	stim	157		2	ambiguous	ambiguous	preferred	600.0		15.940316299907863	0.033280399977229536
1	10.297797199920751	stim	158		2	ambiguous	ambiguous	preferred	600.0		15.973596699885093	0.03332290006801486
1	10.331120099988766	stim	159		2	ambiguous	ambiguous	preferred	600.0		16.006919599953108	0.0335510999429971
1	10.364671199931763	stim	160		2	ambiguous	ambiguous	preferred	600.0		16.040470699896105	0.036177100031636655
1	10.4008482999634	stim	161		2	ambiguous	ambiguous	preferred	600.0		16.07664779992774	0.033363600028678775
1	10.434211899992079	stim	162		2	ambiguous	ambiguous	preferred	600.0		16.11001139995642	0.03304749995004386
1	10.467259399942122	stim	163		2	ambiguous	ambiguous	preferred	600.0		16.143058899906464	0.034452700056135654
1	10.501712099998258	stim	164		2	ambiguous	ambiguous	preferred	600.0		16.1775115999626	0.04963609995320439
1	10.551348199951462	stim	165		2	ambiguous	ambiguous	preferred	600.0		16.227147699915804	0.033590400009416044
1	10.584938599960878	stim	166		2	ambiguous	ambiguous	preferred	600.0		16.26073809992522	0.03441009996458888
1	10.619348699925467	stim	167		2	ambiguous	ambiguous	preferred	600.0		16.29514819988981	0.03144679998513311
1	10.6507954999106	stim	168		2	ambiguous	ambiguous	preferred	600.0		16.326594999874942	0.03322620003018528
1	10.684021699940786	stim	169		2	ambiguous	ambiguous	preferred	600.0		16.359821199905127	0.033333900035358965
1	10.717355599976145	stim	170		2	ambiguous	ambiguous	preferred	600.0		16.393155099940486	0.03333160001784563
1	10.75068719999399	stim	171		2	ambiguous	ambiguous	preferred	600.0		16.426486699958332	0.03310320002492517
1	10.783790400018916	stim	172		2	ambiguous	ambiguous	preferred	600.0		16.459589899983257	0.033502499922178686
1	10.817292899941094	stim	173		2	ambiguous	ambiguous	preferred	600.0		16.493092399905436	0.03329940000548959
1	10.850592299946584	stim	174		2	ambiguous	ambiguous	preferred	600.0		16.526391799910925	0.03360139997676015
1	10.884193699923344	stim	175		2	ambiguous	ambiguous	preferred	600.0		16.559993199887685	0.033373999991454184
1	10.917567699914798	stim	176		2	ambiguous	ambiguous	preferred	600.0		16.59336719987914	0.03311150008812547
1	10.950679200002924	stim	177		2	ambiguous	ambiguous	preferred	600.0		16.626478699967265	0.03323669999372214
1	10.983915899996646	stim	178		2	ambiguous	ambiguous	preferred	600.0		16.659715399960987	0.033393200021237135
1	11.017309100017883	stim	179		2	ambiguous	ambiguous	preferred	600.0		16.693108599982224	0.03371219988912344
1	11.051021299907006	stim	180		2	ambiguous	ambiguous	preferred	600.0		16.726820799871348	0.034106400096789
1	11.085127700003795	stim	181		2	ambiguous	ambiguous	preferred	600.0		16.760927199968137	0.03320239996537566
1	11.118330099969171	stim	182		2	ambiguous	ambiguous	preferred	600.0		16.794129599933513	0.03373409993946552
1	11.152064199908637	stim	183		2	ambiguous	ambiguous	preferred	600.0		16.827863699872978	0.03341820009518415
1	11.18548240000382	stim	184		2	ambiguous	ambiguous	preferred	600.0		16.861281899968162	0.03372269996907562
1	11.219205099972896	stim	185		2	ambiguous	ambiguous	preferred	600.0		16.895004599937238	0.03355980000924319
1	11.25276489998214	stim	186		2	ambiguous	ambiguous	preferred	600.0		16.92856439994648	0.03392780001740903
1	11.286692699999548	stim	187		2	ambiguous	ambiguous	preferred	600.0		16.96249219996389	0.033282199990935624
1	11.319974899990484	stim	188		2	ambiguous	ambiguous	preferred	600.0		16.995774399954826	0.03369910002220422
1	11.353674000012688	stim	189		2	ambiguous	ambiguous	preferred	600.0		17.02947349997703	0.033428399940021336
1	11.38710239995271	stim	190		2	ambiguous	ambiguous	preferred	600.0		17.06290189991705	0.03367929998785257
1	11.420781699940562	stim	191		2	ambiguous	ambiguous	preferred	600.0		17.096581199904904	0.03383580001536757
1	11.45461749995593	stim	192		2	ambiguous	ambiguous	preferred	600.0		17.13041699992027	0.033170799957588315
1	11.487788299913518	stim	193		2	ambiguous	ambiguous	preferred	600.0		17.16358779987786	0.03330810007173568
1	11.521096399985254	stim	194		2	ambiguous	ambiguous	preferred	600.0		17.196895899949595	0.03334149997681379
1	11.554437899962068	stim	195		2	ambiguous	ambiguous	preferred	600.0		17.23023739992641	0.03331510000862181
1	11.58775299997069	stim	196		2	ambiguous	ambiguous	preferred	600.0		17.26355249993503	0.03343940002378076
1	11.62119239999447	stim	197		2	ambiguous	ambiguous	preferred	600.0		17.29699189995881	0.03367109992541373
1	11.654863499919884	stim	198		2	ambiguous	ambiguous	preferred	600.0		17.330662999884225	0.03336840006522834
1	11.688231899985112	stim	199		2	ambiguous	ambiguous	preferred	600.0		17.364031399949454	0.033342799986712635
1	11.721574699971825	stim	200		2	ambiguous	ambiguous	preferred	600.0		17.397374199936166	0.03340169996954501
1	11.75497639994137	stim	201		2	ambiguous	ambiguous	preferred	600.0		17.43077589990571	0.03343070007394999
1	11.78840710001532	stim	202		2	ambiguous	ambiguous	preferred	600.0		17.46420659997966	0.033683199901133776
1	11.822090299916454	stim	203		2	ambiguous	ambiguous	preferred	600.0		17.497889799880795	0.03318100003525615
1	11.85527129995171	stim	204		2	ambiguous	ambiguous	preferred	600.0		17.53107079991605	0.033258500043302774
1	11.888529799995013	stim	205		2	ambiguous	ambiguous	preferred	600.0		17.564329299959354	0.03337590000592172
1	11.921905700000934	stim	206		2	ambiguous	ambiguous	preferred	600.0		17.597705199965276	0.033348699915222824
1	11.955254399916157	stim	207		2	ambiguous	ambiguous	preferred	600.0		17.6310538998805	0.03330760006792843
1	11.988561999984086	stim	208		2	ambiguous	ambiguous	preferred	600.0		17.664361499948427	0.03338139993138611
1	12.021943399915472	stim	209		2	ambiguous	ambiguous	preferred	600.0		17.697742899879813	0.03347100003156811
1	12.05541439994704	stim	210		2	ambiguous	ambiguous	preferred	600.0		17.73121389991138	0.033219699980691075
1	12.08863409992773	stim	211		2	ambiguous	ambiguous	preferred	600.0		17.764433599892072	0.033413800061680377
1	12.122047899989411	stim	212		2	ambiguous	ambiguous	preferred	600.0		17.797847399953753	0.03336569992825389
1	12.155413599917665	stim	213		2	ambiguous	ambiguous	preferred	600.0		17.831213099882007	0.03359240002464503
1	12.18900599994231	stim	214		2	ambiguous	ambiguous	preferred	600.0		17.86480549990665	0.03358649997971952
1	12.22259249992203	stim	215		2	ambiguous	ambiguous	preferred	600.0		17.89839199988637	0.03363980003632605
1	12.256232299958356	stim	216		2	ambiguous	ambiguous	preferred	600.0		17.932031799922697	0.03328590001910925
1	12.289518199977465	stim	217		2	ambiguous	ambiguous	preferred	600.0		17.965317699941806	0.03328109998255968
1	12.322799299960025	stim	218		2	ambiguous	ambiguous	preferred	600.0		17.998598799924366	0.03330809995532036
1	12.356107399915345	stim	219		2	ambiguous	ambiguous	preferred	600.0		18.031906899879687	0.033308900077827275
1	12.389416299993172	stim	220		2	ambiguous	ambiguous	preferred	600.0		18.065215799957514	0.03345859993714839
1	12.42287489993032	stim	221		2	ambiguous	ambiguous	preferred	600.0		18.098674399894662	0.03333060001023114
1	12.456205499940552	stim	222		2	ambiguous	ambiguous	preferred	600.0		18.132004999904893	0.033342899987474084
1	12.489548399928026	stim	223		2	ambiguous	ambiguous	preferred	600.0		18.165347899892367	0.03332899999804795
1	12.522877399926074	stim	224		2	ambiguous	ambiguous	preferred	600.0		18.198676899890415	0.03339660004712641
1	12.5562739999732	stim	225		2	ambiguous	ambiguous	preferred	600.0		18.232073499937542	0.033290699939243495
1	12.589564699912444	stim	226		2	ambiguous	ambiguous	preferred	600.0		18.265364199876785	0.0335350000532344
1	12.623099699965678	stim	227		2	ambiguous	ambiguous	preferred	600.0		18.29889919993002	0.03353320003952831
1	12.656632900005206	stim	228		2	ambiguous	ambiguous	preferred	600.0		18.332432399969548	0.03345449990592897
1	12.690087399911135	stim	229		2	ambiguous	ambiguous	preferred	600.0		18.365886899875477	0.03336920007131994
1	12.723456599982455	stim	230		2	ambiguous	ambiguous	preferred	600.0		18.399256099946797	0.0332425000378862
1	12.756699100020342	stim	231		2	ambiguous	ambiguous	preferred	600.0		18.432498599984683	0.03412109997589141
1	12.790820199996233	stim	232		2	ambiguous	ambiguous	preferred	600.0		18.466619699960575	0.03306929999962449
1	12.823889499995857	stim	233		2	ambiguous	ambiguous	preferred	600.0		18.4996889999602	0.033732099924236536
1	12.857621599920094	stim	234		2	ambiguous	ambiguous	preferred	600.0		18.533421099884436	0.0335230000782758
1	12.89114459999837	stim	235		2	ambiguous	ambiguous	preferred	600.0		18.56694409996271	0.033729600021615624
1	12.924874200019985	stim	236		2	ambiguous	ambiguous	preferred	600.0		18.600673699984327	0.033779599936679006
1	12.958653799956664	stim	237		2	ambiguous	ambiguous	preferred	600.0		18.634453299921006	0.03341479995287955
1	12.992068599909544	stim	238		2	ambiguous	ambiguous	preferred	600.0		18.667868099873886	0.03304920007940382
1	13.025117799988948	stim	239		2	ambiguous	ambiguous	preferred	600.0		18.70091729995329	0.03317149996291846
1	13.058289299951866	stim	240		2	ambiguous	ambiguous	preferred	600.0		18.734088799916208	0.03357920004054904
1	13.091868499992415	stim	241		2	ambiguous	ambiguous	preferred	600.0		18.767667999956757	0.03342380002140999
1	13.125292300013825	stim	242		2	ambiguous	ambiguous	preferred	600.0		18.801091799978167	0.0332902999361977
1	13.158582599950023	stim	243		2	ambiguous	ambiguous	preferred	600.0		18.834382099914365	0.0334961999906227
1	13.192078799940646	stim	244		2	ambiguous	ambiguous	preferred	600.0		18.867878299904987	0.033600299968384206
1	13.22567909990903	stim	245		2	ambiguous	ambiguous	preferred	600.0		18.90147859987337	0.03336170001421124
1	13.259040799923241	stim	246		2	ambiguous	ambiguous	preferred	600.0		18.934840299887583	0.03370500006712973
1	13.29274579999037	stim	247		2	ambiguous	ambiguous	preferred	600.0		18.968545299954712	0.03361189994029701
1	13.326357699930668	stim	248		2	ambiguous	ambiguous	preferred	600.0		19.00215719989501	0.033414200064726174
1	13.359771899995394	stim	249		2	ambiguous	ambiguous	preferred	600.0		19.035571399959736	0.03323419997468591
1	13.39300609997008	stim	250		2	ambiguous	ambiguous	preferred	600.0		19.06880559993442	0.03365759993903339
1	13.426663699909113	stim	251		2	ambiguous	ambiguous	preferred	600.0		19.102463199873455	0.03334520000498742
1	13.4600088999141	stim	252		2	ambiguous	ambiguous	preferred	600.0		19.135808399878442	0.03356730006635189
1	13.493576199980453	stim	253		2	ambiguous	ambiguous	preferred	600.0		19.169375699944794	0.03307400003541261
