trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	block_ID	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
0	0.024908400024287403	stim	0		0	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.248217899992596	4.552936199994292
0	4.5778446000185795	ambiguous_practice	0	space	0	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0	0.058076799963600934	10.801154099986888	0.4447247000061907
0	5.02256930002477	ambiguous_practice	0	space	1	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0	0.058100499969441444	11.24587879999308	-4.912466600013431
0	0.11010270001133904	stim	1		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.333412199979648	0.03157170000486076
0	0.1416744000161998	stim	2		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.364983899984509	0.033309799968265
0	0.1749841999844648	stim	3		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.398293699952774	0.03331380005693063
0	0.20829800004139543	stim	4		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.431607500009704	0.03353749995585531
0	0.24183549999725074	stim	5		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.46514499996556	0.033412199991289526
0	0.27524769998854026	stim	6		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.498557199956849	0.03347000002395362
0	0.3087177000124939	stim	7		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.532027199980803	0.033070100005716085
0	0.34178780001820996	stim	8		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.565097299986519	0.03395939996698871
0	0.3757471999851987	stim	9		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.599056699953508	0.03330030001234263
0	0.4090474999975413	stim	10		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.63235699996585	0.03341650002403185
0	0.44246400002157316	stim	11		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.665773499989882	0.033387299976311624
0	0.4758512999978848	stim	12		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.699160799966194	0.03346250002505258
0	0.5093138000229374	stim	13		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.732623299991246	0.03536460001487285
0	0.5446784000378102	stim	14		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.767987900006119	0.031256499991286546
0	0.5759349000290968	stim	15		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.799244399997406	0.033258499985095114
0	0.6091934000141919	stim	16		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.832502899982501	0.03559300000779331
0	0.6447864000219852	stim	17		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.868095899990294	0.03346519998740405
0	0.6782516000093892	stim	18		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.901561099977698	0.033320699993055314
0	0.7115723000024445	stim	19		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.9348817999707535	0.03320250002434477
0	0.7447748000267893	stim	20		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		6.968084299995098	0.033999099978245795
0	0.7787739000050351	stim	21		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.002083399973344	0.033363700029440224
0	0.8121376000344753	stim	22		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.035447100002784	0.03356849995907396
0	0.8457060999935493	stim	23		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.069015599961858	0.04931100003886968
0	0.895017100032419	stim	24		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.118326600000728	0.03353879996575415
0	0.9285558999981731	stim	25		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.151865399966482	0.03350670001236722
0	0.9620626000105403	stim	26		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.185372099978849	0.033400600019376725
0	0.9954632000299171	stim	27		2	ambiguous_practice	ambiguous_practice	0.0	preferred_right	3600.0	0.0		7.218772699998226	0.032915999996475875
