trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	last_frame	key_duration	onset_abs	duration
0	0.01068830001167953	stim	0		0	break	break	preferred	1.0	0.0		4.271822499926202	2.6927826999453828
0	2.7034709999570623	break	0	space	0	break	break	preferred	1.0	0.0	0.07920300005935133	6.964605199871585	0.31898420001380146
0	3.0224551999708638	break	0	space	119	break	break	preferred	1.0	0.0	0.06380520004313439	7.283589399885386	-0.9761569999391213
1	2.0462982000317425	stim	0		2	unambiguous	right	preferred	67.0	0.0		6.307432399946265	0.037583200028166175
1	2.0838814000599086	stim	1		2	unambiguous	right	preferred	67.0	0.0		6.345015599974431	0.033157599973492324
1	2.117039000033401	stim	2		2	unambiguous	right	preferred	67.0	0.0		6.378173199947923	0.033250899985432625
1	2.1502899000188336	stim	3		2	unambiguous	right	preferred	67.0	0.0		6.411424099933356	0.033397500053979456
1	2.183687400072813	stim	4		2	unambiguous	right	preferred	67.0	0.0		6.4448215999873355	0.033599199960008264
1	2.2172866000328213	stim	5		2	unambiguous	right	preferred	67.0	0.0		6.478420799947344	0.0339356999611482
1	2.2512222999939695	stim	6		2	unambiguous	right	preferred	67.0	0.0		6.512356499908492	0.03383950004354119
1	2.2850618000375107	stim	7		2	unambiguous	right	preferred	67.0	0.0		6.546195999952033	0.03325290000066161
1	2.3183147000381723	stim	8		2	unambiguous	right	preferred	67.0	0.0		6.579448899952695	0.033344399998895824
1	2.351659100037068	stim	9		2	unambiguous	right	preferred	67.0	0.0		6.612793299951591	0.03339570004027337
1	2.3850548000773415	stim	10		2	unambiguous	right	preferred	67.0	0.0		6.646188999991864	0.03356819995678961
1	2.418623000034131	stim	11		2	unambiguous	right	preferred	67.0	0.0		6.679757199948654	0.033370899967849255
1	2.4519939000019804	stim	12		2	unambiguous	right	preferred	67.0	0.0		6.713128099916503	0.033621500013396144
1	2.4856154000153765	stim	13		2	unambiguous	right	preferred	67.0	0.0		6.746749599929899	0.03313590004108846
1	2.518751300056465	stim	14		2	unambiguous	right	preferred	67.0	0.0		6.779885499970987	0.03333429992198944
1	2.5520855999784544	stim	15		2	unambiguous	right	preferred	67.0	0.0		6.813219799892977	0.03331270010676235
