trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
1	6.415728499996476	stim	42		2	ambiguous	ambiguous	preferred	600.0		10.67246580007486	0.03340620000381023
1	6.449134700000286	stim	43		2	ambiguous	ambiguous	preferred	600.0		10.70587200007867	0.03325480001512915
1	6.482389500015415	stim	44		2	ambiguous	ambiguous	preferred	600.0		10.7391268000938	0.03330040001310408
1	6.515689900028519	stim	45		2	ambiguous	ambiguous	preferred	600.0		10.772427200106904	0.03362320002634078
1	6.54931310005486	stim	46		2	ambiguous	ambiguous	preferred	600.0		10.806050400133245	0.03307489992585033
1	6.5823879999807104	stim	47		2	ambiguous	ambiguous	preferred	600.0		10.839125300059095	0.033364900038577616
1	6.615752900019288	stim	48		2	ambiguous	ambiguous	preferred	600.0		10.872490200097673	0.03322179999668151
1	6.64897470001597	stim	49		2	ambiguous	ambiguous	preferred	600.0		10.905712000094354	0.03346459998283535
1	6.682439299998805	stim	50		2	ambiguous	ambiguous	preferred	600.0		10.93917660007719	0.033316000015474856
1	6.71575530001428	stim	51		2	ambiguous	ambiguous	preferred	600.0		10.972492600092664	0.03351880004629493
1	6.749274100060575	stim	52		2	ambiguous	ambiguous	preferred	600.0		11.00601140013896	0.0330607999349013
1	6.782334899995476	stim	53		2	ambiguous	ambiguous	preferred	600.0		11.03907220007386	0.03380279999691993
1	6.816137699992396	stim	54		2	ambiguous	ambiguous	preferred	600.0		11.07287500007078	0.033631900092586875
1	6.849769600084983	stim	55		2	ambiguous	ambiguous	preferred	600.0		11.106506900163367	0.033917399938218296
1	6.883687000023201	stim	56		2	ambiguous	ambiguous	preferred	600.0		11.140424300101586	0.03314640000462532
1	6.916833400027826	stim	57		2	ambiguous	ambiguous	preferred	600.0		11.173570700106211	0.033798999967984855
1	6.950632399995811	stim	58		2	ambiguous	ambiguous	preferred	600.0		11.207369700074196	0.03371059999335557
1	6.984342999989167	stim	59		2	ambiguous	ambiguous	preferred	600.0		11.241080300067551	0.03390500007662922
1	7.018248000065796	stim	60		2	ambiguous	ambiguous	preferred	600.0		11.27498530014418	0.03398840001318604
1	7.052236400078982	stim	61		2	ambiguous	ambiguous	preferred	600.0		11.308973700157367	0.033883199910633266
1	7.086119599989615	stim	62		2	ambiguous	ambiguous	preferred	600.0		11.342856900068	0.03378090006299317
1	7.1199005000526085	stim	63		2	ambiguous	ambiguous	preferred	600.0		11.376637800130993	0.033443299937061965
1	7.1533437999896705	stim	64		2	ambiguous	ambiguous	preferred	600.0		11.410081100068055	0.033076200052164495
1	7.186420000041835	stim	65		2	ambiguous	ambiguous	preferred	600.0		11.44315730012022	0.033677599974907935
1	7.220097600016743	stim	66		2	ambiguous	ambiguous	preferred	600.0		11.476834900095128	0.033695499994792044
1	7.253793100011535	stim	67		2	ambiguous	ambiguous	preferred	600.0		11.51053040008992	0.033929400029592216
1	7.287722500041127	stim	68		2	ambiguous	ambiguous	preferred	600.0		11.544459800119512	0.033557499991729856
1	7.321280000032857	stim	69		2	ambiguous	ambiguous	preferred	600.0		11.578017300111242	0.033206499996595085
1	7.354486500029452	stim	70		2	ambiguous	ambiguous	preferred	600.0		11.611223800107837	0.03355209995061159
1	7.388038599980064	stim	71		2	ambiguous	ambiguous	preferred	600.0		11.644775900058448	0.03337499999906868
1	7.421413599979132	stim	72		2	ambiguous	ambiguous	preferred	600.0		11.678150900057517	0.03352890000678599
1	7.454942499985918	stim	73		2	ambiguous	ambiguous	preferred	600.0		11.711679800064303	0.03330460004508495
1	7.488247100031003	stim	74		2	ambiguous	ambiguous	preferred	600.0		11.744984400109388	0.03370030003134161
1	7.521947400062345	stim	75		2	ambiguous	ambiguous	preferred	600.0		11.77868470014073	0.03356299991719425
1	7.555510399979539	stim	76		2	ambiguous	ambiguous	preferred	600.0		11.812247700057924	0.03332100005354732
1	7.5888314000330865	stim	77		2	ambiguous	ambiguous	preferred	600.0		11.845568700111471	0.033613799954764545
1	7.622445199987851	stim	78		2	ambiguous	ambiguous	preferred	600.0		11.879182500066236	0.033325300086289644
1	7.655770500074141	stim	79		2	ambiguous	ambiguous	preferred	600.0		11.912507800152525	0.03351519990246743
1	7.689285699976608	stim	80		2	ambiguous	ambiguous	preferred	600.0		11.946023000054993	0.03341980010736734
1	7.7227055000839755	stim	81		2	ambiguous	ambiguous	preferred	600.0		11.97944280016236	0.03338139993138611
1	7.756086900015362	stim	82		2	ambiguous	ambiguous	preferred	600.0		12.012824200093746	0.03348260000348091
1	7.7895695000188425	stim	83		2	ambiguous	ambiguous	preferred	600.0		12.046306800097227	0.03339210001286119
1	7.822961600031704	stim	84		2	ambiguous	ambiguous	preferred	600.0		12.079698900110088	0.03352980001363903
1	7.856491400045343	stim	85		2	ambiguous	ambiguous	preferred	600.0		12.113228700123727	0.03400859993416816
1	7.890499999979511	stim	86		2	ambiguous	ambiguous	preferred	600.0		12.147237300057895	0.033289600047282875
1	7.923789600026794	stim	87		2	ambiguous	ambiguous	preferred	600.0		12.180526900105178	0.0342355000320822
1	7.958025100058876	stim	88		2	ambiguous	ambiguous	preferred	600.0		12.21476240013726	0.033747099922038615
1	7.991772199980915	stim	89		2	ambiguous	ambiguous	preferred	600.0		12.2485095000593	0.03367670008447021
1	8.025448900065385	stim	90		2	ambiguous	ambiguous	preferred	600.0		12.28218620014377	0.03336230001877993
1	8.058811200084165	stim	91		2	ambiguous	ambiguous	preferred	600.0		12.31554850016255	0.033344299998134375
1	8.0921555000823	stim	92		2	ambiguous	ambiguous	preferred	600.0		12.348892800160684	0.03340559999924153
1	8.12556110008154	stim	93		2	ambiguous	ambiguous	preferred	600.0		12.382298400159925	0.03354639990720898
1	8.15910749998875	stim	94		2	ambiguous	ambiguous	preferred	600.0		12.415844800067134	0.03357279999181628
1	8.192680299980566	stim	95		2	ambiguous	ambiguous	preferred	600.0		12.44941760005895	0.03327560005709529
1	8.225955900037661	stim	96		2	ambiguous	ambiguous	preferred	600.0		12.482693200116046	0.033483400009572506
1	8.259439300047234	stim	97		2	ambiguous	ambiguous	preferred	600.0		12.516176600125618	0.033454100019298494
1	8.292893400066532	stim	98		2	ambiguous	ambiguous	preferred	600.0		12.549630700144917	0.03350679995492101
1	8.326400200021453	stim	99		2	ambiguous	ambiguous	preferred	600.0		12.583137500099838	0.03332030004821718
1	8.35972050006967	stim	100		2	ambiguous	ambiguous	preferred	600.0		12.616457800148055	0.03405040001962334
1	8.393770900089294	stim	101		2	ambiguous	ambiguous	preferred	600.0		12.650508200167678	0.03271479997783899
1	8.426485700067133	stim	102		2	ambiguous	ambiguous	preferred	600.0		12.683223000145517	0.033572199987247586
1	8.46005790005438	stim	103		2	ambiguous	ambiguous	preferred	600.0		12.716795200132765	0.033505699946545064
1	8.493563600000925	stim	104		2	ambiguous	ambiguous	preferred	600.0		12.75030090007931	0.03323729999829084
1	8.526800899999216	stim	105		2	ambiguous	ambiguous	preferred	600.0		12.7835382000776	0.033747200039215386
1	8.560548100038432	stim	106		2	ambiguous	ambiguous	preferred	600.0		12.817285400116816	0.033314700005576015
1	8.593862800044008	stim	107		2	ambiguous	ambiguous	preferred	600.0		12.850600100122392	0.033579900045879185
1	8.627442700089887	stim	108		2	ambiguous	ambiguous	preferred	600.0		12.884180000168271	0.033317299908958375
1	8.660759999998845	stim	109		2	ambiguous	ambiguous	preferred	600.0		12.91749730007723	0.03328239999245852
1	8.694042399991304	stim	110		2	ambiguous	ambiguous	preferred	600.0		12.950779700069688	0.03340290009509772
1	8.727445300086401	stim	111		2	ambiguous	ambiguous	preferred	600.0		12.984182600164786	0.033698299899697304
1	8.761143599986099	stim	112		2	ambiguous	ambiguous	preferred	600.0		13.017880900064483	0.03335740009788424
1	8.794501000083983	stim	113		2	ambiguous	ambiguous	preferred	600.0		13.051238300162368	0.03341879998333752
1	8.82791980006732	stim	114		2	ambiguous	ambiguous	preferred	600.0		13.084657100145705	0.03329459996894002
1	8.86121440003626	stim	115		2	ambiguous	ambiguous	preferred	600.0		13.117951700114645	0.03330230002757162
1	8.894516700063832	stim	116		2	ambiguous	ambiguous	preferred	600.0		13.151254000142217	0.03331420000176877
1	8.9278309000656	stim	117		2	ambiguous	ambiguous	preferred	600.0		13.184568200143985	0.03365909995045513
1	8.961490000016056	stim	118		2	ambiguous	ambiguous	preferred	600.0		13.21822730009444	0.033276300062425435
1	8.994766300078481	stim	119		2	ambiguous	ambiguous	preferred	600.0		13.251503600156866	0.03322469990234822
1	9.02799099998083	stim	120		2	ambiguous	ambiguous	preferred	600.0		13.284728300059214	0.033365000039339066
1	9.061356000020169	stim	121		2	ambiguous	ambiguous	preferred	600.0		13.318093300098553	0.03331219998653978
1	9.094668200006709	stim	122		2	ambiguous	ambiguous	preferred	600.0		13.351405500085093	0.03331389999948442
1	9.127982100006193	stim	123		2	ambiguous	ambiguous	preferred	600.0		13.384719400084578	0.03335070004686713
1	9.16133280005306	stim	124		2	ambiguous	ambiguous	preferred	600.0		13.418070100131445	0.03361129993572831
1	9.194944099988788	stim	125		2	ambiguous	ambiguous	preferred	600.0		13.451681400067173	0.03358980000484735
1	9.228533899993636	stim	126		2	ambiguous	ambiguous	preferred	600.0		13.48527120007202	0.03322780004236847
1	9.261761700036004	stim	127		2	ambiguous	ambiguous	preferred	600.0		13.518499000114389	0.03334389999508858
1	9.295105600031093	stim	128		2	ambiguous	ambiguous	preferred	600.0		13.551842900109477	0.033372299978509545
1	9.328477900009602	stim	129		2	ambiguous	ambiguous	preferred	600.0		13.585215200087987	0.03347570006735623
1	9.361953600076959	stim	130		2	ambiguous	ambiguous	preferred	600.0		13.618690900155343	0.033588799997232854
1	9.395542400074191	stim	131		2	ambiguous	ambiguous	preferred	600.0		13.652279700152576	0.033474599942564964
1	9.429017000016756	stim	132		2	ambiguous	ambiguous	preferred	600.0		13.685754300095141	0.03328430000692606
1	9.462301300023682	stim	133		2	ambiguous	ambiguous	preferred	600.0		13.719038600102067	0.033316700020805
1	9.495618000044487	stim	134		2	ambiguous	ambiguous	preferred	600.0		13.752355300122872	0.033389999996870756
1	9.529008000041358	stim	135		2	ambiguous	ambiguous	preferred	600.0		13.785745300119743	0.03398079995531589
1	9.562988799996674	stim	136		2	ambiguous	ambiguous	preferred	600.0		13.819726100075059	0.033587399986572564
1	9.596576199983247	stim	137		2	ambiguous	ambiguous	preferred	600.0		13.853313500061631	0.0331616000039503
1	9.629737799987197	stim	138		2	ambiguous	ambiguous	preferred	600.0		13.886475100065582	0.03590510005597025
1	9.665642900043167	stim	139		2	ambiguous	ambiguous	preferred	600.0		13.922380200121552	0.03310010000132024
1	9.698743000044487	stim	140		2	ambiguous	ambiguous	preferred	600.0		13.955480300122872	0.033496799995191395
1	9.732239800039679	stim	141		2	ambiguous	ambiguous	preferred	600.0		13.988977100118063	0.033639300032518804
1	9.765879100072198	stim	142		2	ambiguous	ambiguous	preferred	600.0		14.022616400150582	0.03323980001732707
1	9.799118900089525	stim	143		2	ambiguous	ambiguous	preferred	600.0		14.05585620016791	0.03313299990259111
1	9.832251899992116	stim	144		2	ambiguous	ambiguous	preferred	600.0		14.0889892000705	0.03330830007325858
1	9.865560200065374	stim	145		2	ambiguous	ambiguous	preferred	600.0		14.122297500143759	0.03341009991709143
1	9.898970299982466	stim	146		2	ambiguous	ambiguous	preferred	600.0		14.15570760006085	0.033200800069607794
1	9.932171100052074	stim	147		2	ambiguous	ambiguous	preferred	600.0		14.188908400130458	0.03334650001488626
1	9.96551760006696	stim	148		2	ambiguous	ambiguous	preferred	600.0		14.222254900145344	0.0333953999215737
1	9.998912999988534	stim	149		2	ambiguous	ambiguous	preferred	600.0		14.255650300066918	0.0332935000769794
1	10.032206500065513	stim	150		2	ambiguous	ambiguous	preferred	600.0		14.288943800143898	0.033301500021480024
1	10.065508000086993	stim	151		2	ambiguous	ambiguous	preferred	600.0		14.322245300165378	0.0333518999395892
1	10.098859900026582	stim	152		2	ambiguous	ambiguous	preferred	600.0		14.355597200104967	0.03337279998231679
1	10.132232700008899	stim	153		2	ambiguous	ambiguous	preferred	600.0		14.388970000087284	0.033287900034338236
1	10.165520600043237	stim	154		2	ambiguous	ambiguous	preferred	600.0		14.422257900121622	0.03343660000246018
1	10.198957200045697	stim	155		2	ambiguous	ambiguous	preferred	600.0		14.455694500124082	0.033476099953986704
1	10.232433299999684	stim	156		2	ambiguous	ambiguous	preferred	600.0		14.489170600078069	0.03324460005387664
1	10.26567790005356	stim	157		2	ambiguous	ambiguous	preferred	600.0		14.522415200131945	0.03329019993543625
1	10.298968099988997	stim	158		2	ambiguous	ambiguous	preferred	600.0		14.555705400067382	0.033826000057160854
1	10.332794100046158	stim	159		2	ambiguous	ambiguous	preferred	600.0		14.589531400124542	0.033956200000829995
1	10.366750300046988	stim	160		2	ambiguous	ambiguous	preferred	600.0		14.623487600125372	0.03369429998565465
1	10.400444600032642	stim	161		2	ambiguous	ambiguous	preferred	600.0		14.657181900111027	0.03337920003104955
1	10.433823800063692	stim	162		2	ambiguous	ambiguous	preferred	600.0		14.690561100142077	0.03374340001028031
1	10.467567200073972	stim	163		2	ambiguous	ambiguous	preferred	600.0		14.724304500152357	0.03393169993069023
1	10.501498900004663	stim	164		2	ambiguous	ambiguous	preferred	600.0		14.758236200083047	0.03365040000062436
1	10.535149300005287	stim	165		2	ambiguous	ambiguous	preferred	600.0		14.791886600083672	0.035771500086411834
1	10.570920800091699	stim	166		2	ambiguous	ambiguous	preferred	600.0		14.827658100170083	0.047988499980419874
1	10.618909300072119	stim	167		2	ambiguous	ambiguous	preferred	600.0		14.875646600150503	0.03322939993813634
1	10.652138700010255	stim	168		2	ambiguous	ambiguous	preferred	600.0		14.90887600008864	0.03345119999721646
1	10.685589900007471	stim	169		2	ambiguous	ambiguous	preferred	600.0		14.942327200085856	0.03324570006225258
1	10.718835600069724	stim	170		2	ambiguous	ambiguous	preferred	600.0		14.975572900148109	0.03343670000322163
1	10.752272300072946	stim	171		2	ambiguous	ambiguous	preferred	600.0		15.00900960015133	0.033335099928081036
1	10.785607400001027	stim	172		2	ambiguous	ambiguous	preferred	600.0		15.042344700079411	0.03380470001138747
1	10.819412100012414	stim	173		2	ambiguous	ambiguous	preferred	600.0		15.076149400090799	0.03297649999149144
1	10.852388600003906	stim	174		2	ambiguous	ambiguous	preferred	600.0		15.10912590008229	0.03366680000908673
1	10.886055400012992	stim	175		2	ambiguous	ambiguous	preferred	600.0		15.142792700091377	0.03340740001294762
1	10.91946280002594	stim	176		2	ambiguous	ambiguous	preferred	600.0		15.176200100104325	0.03346519998740405
1	10.952928000013344	stim	177		2	ambiguous	ambiguous	preferred	600.0		15.209665300091729	0.03335659997537732
1	10.986284599988721	stim	178		2	ambiguous	ambiguous	preferred	600.0		15.243021900067106	0.033433500095270574
1	11.019718100083992	stim	179		2	ambiguous	ambiguous	preferred	600.0		15.276455400162376	0.0331418999703601
1	11.052860000054352	stim	180		2	ambiguous	ambiguous	preferred	600.0		15.309597300132737	0.033379700034856796
1	11.086239700089209	stim	181		2	ambiguous	ambiguous	preferred	600.0		15.342977000167593	0.03327689995057881
1	11.119516600039788	stim	182		2	ambiguous	ambiguous	preferred	600.0		15.376253900118172	0.03357780002988875
1	11.153094400069676	stim	183		2	ambiguous	ambiguous	preferred	600.0		15.409831700148061	0.033500000019557774
1	11.186594400089234	stim	184		2	ambiguous	ambiguous	preferred	600.0		15.443331700167619	0.05026799999177456
1	11.236862400081009	stim	185		2	ambiguous	ambiguous	preferred	600.0		15.493599700159393	0.03333249990828335
1	11.270194899989292	stim	186		2	ambiguous	ambiguous	preferred	600.0		15.526932200067677	0.03345730004366487
1	11.303652200032957	stim	187		2	ambiguous	ambiguous	preferred	600.0		15.560389500111341	0.03327550005633384
1	11.33692770008929	stim	188		2	ambiguous	ambiguous	preferred	600.0		15.593665000167675	0.03324509994126856
1	11.37017280003056	stim	189		2	ambiguous	ambiguous	preferred	600.0		15.626910100108944	0.03331359999720007
1	11.40348640002776	stim	190		2	ambiguous	ambiguous	preferred	600.0		15.660223700106144	0.033569599967449903
1	11.43705599999521	stim	191		2	ambiguous	ambiguous	preferred	600.0		15.693793300073594	0.033225900027900934
1	11.47028190002311	stim	192		2	ambiguous	ambiguous	preferred	600.0		15.727019200101495	0.03333310002926737
1	11.503615000052378	stim	193		2	ambiguous	ambiguous	preferred	600.0		15.760352300130762	0.033422800013795495
1	11.537037800066173	stim	194		2	ambiguous	ambiguous	preferred	600.0		15.793775100144558	0.033317399909719825
1	11.570355199975893	stim	195		2	ambiguous	ambiguous	preferred	600.0		15.827092500054277	0.03333190002012998
1	11.603687099996023	stim	196		2	ambiguous	ambiguous	preferred	600.0		15.860424400074407	0.033516200026497245
1	11.63720330002252	stim	197		2	ambiguous	ambiguous	preferred	600.0		15.893940600100905	0.03336030000355095
1	11.670563600026071	stim	198		2	ambiguous	ambiguous	preferred	600.0		15.927300900104456	0.033454100019298494
1	11.70401770004537	stim	199		2	ambiguous	ambiguous	preferred	600.0		15.960755000123754	0.0332118000369519
1	11.737229500082321	stim	200		2	ambiguous	ambiguous	preferred	600.0		15.993966800160706	0.03333929996006191
1	11.770568800042383	stim	201		2	ambiguous	ambiguous	preferred	600.0		16.027306100120768	0.033471800037659705
1	11.804040600080043	stim	202		2	ambiguous	ambiguous	preferred	600.0		16.060777900158428	0.03328829992096871
1	11.837328900001012	stim	203		2	ambiguous	ambiguous	preferred	600.0		16.094066200079396	0.03344470006413758
1	11.87077360006515	stim	204		2	ambiguous	ambiguous	preferred	600.0		16.127510900143534	0.03323489998001605
1	11.904008500045165	stim	205		2	ambiguous	ambiguous	preferred	600.0		16.16074580012355	0.03325019998010248
1	11.937258700025268	stim	206		2	ambiguous	ambiguous	preferred	600.0		16.193996000103652	0.03336460003629327
1	11.970623300061561	stim	207		2	ambiguous	ambiguous	preferred	600.0		16.227360600139946	0.0336634999839589
1	12.00428680004552	stim	208		2	ambiguous	ambiguous	preferred	600.0		16.261024100123905	0.03333579993341118
1	12.037622599978931	stim	209		2	ambiguous	ambiguous	preferred	600.0		16.294359900057316	0.0336783000966534
1	12.071300900075585	stim	210		2	ambiguous	ambiguous	preferred	600.0		16.32803820015397	0.03304090001620352
1	12.104341800091788	stim	211		2	ambiguous	ambiguous	preferred	600.0		16.361079100170173	0.033548399922437966
1	12.137890200014226	stim	212		2	ambiguous	ambiguous	preferred	600.0		16.39462750009261	0.033344399998895824
1	12.171234600013122	stim	213		2	ambiguous	ambiguous	preferred	600.0		16.427971900091507	0.03351500001735985
1	12.204749600030482	stim	214		2	ambiguous	ambiguous	preferred	600.0		16.461486900108866	0.03345870005432516
1	12.238208300084807	stim	215		2	ambiguous	ambiguous	preferred	600.0		16.49494560016319	0.03348959994036704
1	12.271697900025174	stim	216		2	ambiguous	ambiguous	preferred	600.0		16.52843520010356	0.033257100032642484
1	12.304955000057817	stim	217		2	ambiguous	ambiguous	preferred	600.0		16.5616923001362	0.03329459996894002
1	12.338249600026757	stim	218		2	ambiguous	ambiguous	preferred	600.0		16.59498690010514	0.033787399996072054
1	12.372037000022829	stim	219		2	ambiguous	ambiguous	preferred	600.0		16.628774300101213	0.03344859997741878
1	12.405485600000247	stim	220		2	ambiguous	ambiguous	preferred	600.0		16.662222900078632	0.03343539999332279
1	12.43892099999357	stim	221		2	ambiguous	ambiguous	preferred	600.0		16.695658300071955	0.033493900089524686
1	12.472414900083095	stim	222		2	ambiguous	ambiguous	preferred	600.0		16.72915220016148	0.03386629989836365
1	12.506281199981458	stim	223		2	ambiguous	ambiguous	preferred	600.0		16.763018500059843	0.03352850000374019
1	12.539809699985199	stim	224		2	ambiguous	ambiguous	preferred	600.0		16.796547000063583	0.03343650000169873
1	12.573246199986897	stim	225		2	ambiguous	ambiguous	preferred	600.0		16.829983500065282	0.03354380000382662
1	12.606789999990724	stim	226		2	ambiguous	ambiguous	preferred	600.0		16.86352730006911	0.03354760003276169
1	12.640337600023486	stim	227		2	ambiguous	ambiguous	preferred	600.0		16.89707490010187	0.03332449996378273
1	12.673662099987268	stim	228		2	ambiguous	ambiguous	preferred	600.0		16.930399400065653	0.033534200047142804
1	12.707196300034411	stim	229		2	ambiguous	ambiguous	preferred	600.0		16.963933600112796	0.050216499948874116
1	12.757412799983285	stim	230		2	ambiguous	ambiguous	preferred	600.0		17.01415010006167	0.05010300001595169
1	12.807515799999237	stim	231		2	ambiguous	ambiguous	preferred	600.0		17.06425310007762	0.03342310001607984
1	12.840938900015317	stim	232		2	ambiguous	ambiguous	preferred	600.0		17.0976762000937	0.0333982000593096
1	12.874337100074627	stim	233		2	ambiguous	ambiguous	preferred	600.0		17.13107440015301	0.03353129990864545
1	12.907868399983272	stim	234		2	ambiguous	ambiguous	preferred	600.0		17.164605700061657	0.033176900004036725
1	12.941045299987309	stim	235		2	ambiguous	ambiguous	preferred	600.0		17.197782600065693	0.03368100000079721
1	12.974726299988106	stim	236		2	ambiguous	ambiguous	preferred	600.0		17.23146360006649	0.03325660002883524
1	13.007982900016941	stim	237		2	ambiguous	ambiguous	preferred	600.0		17.264720200095326	0.03349569998681545
1	13.041478600003757	stim	238		2	ambiguous	ambiguous	preferred	600.0		17.29821590008214	0.033289400045759976
1	13.074768000049517	stim	239		2	ambiguous	ambiguous	preferred	600.0		17.3315053001279	0.03378779999911785
1	13.108555800048634	stim	240		2	ambiguous	ambiguous	preferred	600.0		17.36529310012702	0.03308079997077584
1	13.14163660001941	stim	241		2	ambiguous	ambiguous	preferred	600.0		17.398373900097795	0.03336120001040399
1	13.174997800029814	stim	242		2	ambiguous	ambiguous	preferred	600.0		17.4317351001082	0.033323299954645336
1	13.20832109998446	stim	243		2	ambiguous	ambiguous	preferred	600.0		17.465058400062844	0.033553300076164305
1	13.241874400060624	stim	244		2	ambiguous	ambiguous	preferred	600.0		17.49861170013901	0.033746000030077994
1	13.275620400090702	stim	245		2	ambiguous	ambiguous	preferred	600.0		17.532357700169086	0.03339799994137138
1	13.309018400032073	stim	246		2	ambiguous	ambiguous	preferred	600.0		17.565755700110458	0.03334950003772974
1	13.342367900069803	stim	247		2	ambiguous	ambiguous	preferred	600.0		17.599105200148188	0.033797699958086014
1	13.376165600027889	stim	248		2	ambiguous	ambiguous	preferred	600.0		17.632902900106274	0.03355729999020696
1	13.409722900018096	stim	249		2	ambiguous	ambiguous	preferred	600.0		17.66646020009648	0.03340770001523197
1	13.443130600033328	stim	250		2	ambiguous	ambiguous	preferred	600.0		17.699867900111713	0.03362330002710223
1	13.47675390006043	stim	251		2	ambiguous	ambiguous	preferred	600.0		17.733491200138815	0.03327949997037649
1	13.510033400030807	stim	252		2	ambiguous	ambiguous	preferred	600.0		17.76677070010919	0.03328430000692606
1	13.543317700037733	stim	253		2	ambiguous	ambiguous	preferred	600.0		17.800055000116117	0.03341479995287955
