trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
7	38.168565900065005	stim	44		2	unambiguous	right	preferred	68.0		43.10076050006319	0.03375119995325804
7	38.20231710001826	stim	45		2	unambiguous	right	preferred	68.0		43.134511700016446	0.03330789995379746
7	38.23562499997206	stim	46		2	unambiguous	right	preferred	68.0		43.167819599970244	0.033400600077584386
7	38.269025600049645	stim	47		2	unambiguous	right	preferred	68.0		43.20122020004783	0.033342899987474084
7	38.30236850003712	stim	48		2	unambiguous	right	preferred	68.0		43.2345631000353	0.03380470001138747
7	38.336173200048506	stim	49		2	unambiguous	right	preferred	68.0		43.26836780004669	0.03382080001756549
7	38.36999400006607	stim	50		2	unambiguous	right	preferred	68.0		43.302188600064255	0.033324699965305626
7	38.40331870003138	stim	51		2	unambiguous	right	preferred	68.0		43.33551330002956	0.03332970000337809
7	38.436648400034755	stim	52		2	unambiguous	right	preferred	68.0		43.36884300003294	0.033339799963869154
7	38.469988199998625	stim	53		2	unambiguous	right	preferred	68.0		43.40218279999681	0.03385950007941574
7	38.50384770007804	stim	54		2	unambiguous	right	preferred	68.0		43.436042300076224	0.033877799985930324
7	38.53772550006397	stim	55		2	unambiguous	right	preferred	68.0		43.469920100062154	0.033879299997352064
7	38.57160480006132	stim	56		2	unambiguous	right	preferred	68.0		43.503799400059506	0.033040700014680624
7	38.604645500076	stim	57		2	unambiguous	right	preferred	68.0		43.53684010007419	0.03331369999796152
7	38.637959200073965	stim	58		2	unambiguous	right	preferred	68.0		43.57015380007215	0.034059999976307154
7	38.67201920005027	stim	59		2	unambiguous	right	preferred	68.0		43.604213800048456	0.03311999992001802
7	38.70513919997029	stim	60		2	unambiguous	right	preferred	68.0		43.637333799968474	0.03403580002486706
7	38.73917499999516	stim	61		2	unambiguous	right	preferred	68.0		43.67136959999334	0.03393470006994903
7	38.773109700065106	stim	62		2	unambiguous	right	preferred	68.0		43.70530430006329	0.03384719998575747
7	38.806956900050864	stim	63		2	unambiguous	right	preferred	68.0		43.73915150004905	0.033308399957604706
7	38.84026530000847	stim	64		2	unambiguous	right	preferred	68.0		43.77245990000665	0.03387070004828274
7	38.87413600005675	stim	65		2	unambiguous	right	preferred	68.0		43.806330600054935	0.03316019999329001
7	38.90729620005004	stim	66		2	unambiguous	right	preferred	68.0		43.839490800048225	0.03333559993188828
7	38.94063179998193	stim	67		2	unambiguous	right	preferred	68.0		43.87282639998011	0.03323370008729398
8	38.97386550006922	stim	0		2	unambiguous	left	preferred	69.0		43.90606010006741	0.03356689994689077
8	39.007432400016114	stim	1		2	unambiguous	left	preferred	69.0		43.9396270000143	0.03363189997617155
8	39.041064299992286	stim	2		2	unambiguous	left	preferred	69.0		43.97325889999047	0.03375300008337945
8	39.074817300075665	stim	3		2	unambiguous	left	preferred	69.0		44.00701190007385	0.03320249996613711
8	39.1080198000418	stim	4		2	unambiguous	left	preferred	69.0		44.040214400039986	0.03333430003840476
8	39.14135410008021	stim	5		2	unambiguous	left	preferred	69.0		44.07354870007839	0.033595999935641885
8	39.17495010001585	stim	6		2	unambiguous	left	preferred	69.0		44.10714470001403	0.03401659999508411
8	39.20896670001093	stim	7		2	unambiguous	left	preferred	69.0		44.14116130000912	0.0333713999716565
8	39.24233809998259	stim	8		2	unambiguous	left	preferred	69.0		44.17453269998077	0.033686800044961274
8	39.27602490002755	stim	9		2	unambiguous	left	preferred	69.0		44.208219500025734	0.033250999986194074
8	39.309275900013745	stim	10		2	unambiguous	left	preferred	69.0		44.24147050001193	0.03338809998240322
8	39.34266399999615	stim	11		2	unambiguous	left	preferred	69.0		44.27485859999433	0.03324969997629523
8	39.37591369997244	stim	12		2	unambiguous	left	preferred	69.0		44.30810829997063	0.03348120010923594
8	39.40939490008168	stim	13		2	unambiguous	left	preferred	69.0		44.34158950007986	0.03366639988962561
8	39.443061299971305	stim	14		2	unambiguous	left	preferred	69.0		44.37525589996949	0.03350680007133633
8	39.47656810004264	stim	15		2	unambiguous	left	preferred	69.0		44.408762700040825	0.033160599996335804
8	39.50972870003898	stim	16		2	unambiguous	left	preferred	69.0		44.44192330003716	0.0336712000425905
8	39.54339990008157	stim	17		2	unambiguous	left	preferred	69.0		44.47559450007975	0.033591299899853766
8	39.57699119998142	stim	18		2	unambiguous	left	preferred	69.0		44.509185799979605	0.033190199988894165
8	39.610181399970315	stim	19		2	unambiguous	left	preferred	69.0		44.5423759999685	0.03332040004897863
8	39.643501800019294	stim	20		2	unambiguous	left	preferred	69.0		44.57569640001748	0.03344749996904284
8	39.67694929998834	stim	21		2	unambiguous	left	preferred	69.0		44.60914389998652	0.03369640000164509
